period,node,buyer,inelastic_dem,max_dem
14,4749,4749,117.49506359163819,117.49506359163819
15,4749,4749,115.21281802075592,115.21281802075592
16,4749,4749,113.23638190264,113.23638190264
17,4749,4749,114.30860312838811,114.30860312838811
18,4749,4749,119.15058839231766,119.15058839231766
19,4749,4749,117.31573081680983,117.31573081680983
20,4749,4749,109.64783852267988,109.64783852267988
21,4749,4749,104.48494211309585,104.48494211309585
22,4749,4749,101.63071940873023,101.63071940873023
23,4749,4749,95.08224130240572,95.08224130240572
24,4749,4749,89.53425120882883,89.53425120882883
1,4750,4750,158.86105159843459,158.86105159843459
2,4750,4750,155.68320680598578,155.68320680598578
3,4750,4750,156.72631607626843,156.72631607626843
4,4750,4750,160.68389395082815,160.68389395082815
5,4750,4750,169.6629515118325,169.6629515118325
6,4750,4750,194.43420001795528,194.43420001795528
7,4750,4750,213.63988781905448,213.63988781905448
8,4750,4750,221.3575111116864,221.3575111116864
9,4750,4750,223.6031418709775,223.6031418709775
10,4750,4750,226.71860809254355,226.71860809254355
11,4750,4750,228.53451949261674,228.53451949261674
12,4750,4750,225.58193065057804,225.58193065057804
13,4750,4750,221.57583642513478,221.57583642513478
14,4750,4750,215.69838286569723,215.69838286569723
15,4750,4750,211.50861808840713,211.50861808840713
16,4750,4750,207.8802607644208,207.8802607644208
17,4750,4750,209.84865311554086,209.84865311554086
18,4750,4750,218.7376086117398,218.7376086117398
19,4750,4750,215.36916231512382,215.36916231512382
20,4750,4750,201.2923839614341,201.2923839614341
21,4750,4750,191.8142972026501,191.8142972026501
22,4750,4750,186.57449220275703,186.57449220275703
23,4750,4750,174.5527434195499,174.5527434195499
24,4750,4750,164.3676985780183,164.3676985780183
1,4752,4752,80.0200575394781,80.0200575394781
2,4752,4752,78.4193421936797,78.4193421936797
3,4752,4752,78.94476779667126,78.94476779667126
4,4752,4752,80.93824326503052,80.93824326503052
5,4752,4752,85.46109323645129,85.46109323645129
6,4752,4752,97.93864333976553,97.93864333976553
7,4752,4752,107.61275935162475,107.61275935162475
8,4752,4752,111.5002110191706,111.5002110191706
9,4752,4752,112.63135991163247,112.63135991163247
10,4752,4752,114.20065448574992,114.20065448574992
11,4752,4752,115.11534901444888,115.11534901444888
12,4752,4752,113.6280975663873,113.6280975663873
13,4752,4752,111.61018387890356,111.61018387890356
14,4752,4752,108.64964592904374,108.64964592904374
15,4752,4752,106.53921536609425,106.53921536609425
16,4752,4752,104.71157190712302,104.71157190712302
17,4752,4752,105.70307276659766,105.70307276659766
18,4752,4752,110.18053733777333,110.18053733777333
19,4752,4752,108.48381391965573,108.48381391965573
20,4752,4752,101.39318596208635,101.39318596208635
21,4752,4752,96.61896949951867,96.61896949951867
22,4752,4752,93.97962213672416,93.97962213672416
23,4752,4752,87.92413515814707,87.92413515814707
24,4752,4752,82.79381613997965,82.79381613997965
1,4754,4754,122.88377675627919,122.88377675627919
2,4754,4754,120.42561872375845,120.42561872375845
3,4754,4754,121.23249495561063,121.23249495561063
4,4754,4754,124.29379985784871,124.29379985784871
5,4754,4754,131.23936954724834,131.23936954724834
6,4754,4754,150.4006714571414,150.4006714571414
7,4754,4754,165.25684563233696,165.25684563233696
8,4754,4754,171.22665817127262,171.22665817127262
9,4754,4754,172.96372075599797,172.96372075599797
10,4754,4754,175.37362709748678,175.37362709748678
11,4754,4754,176.7782889000527,176.7782889000527
12,4754,4754,174.49437308514734,174.49437308514734
13,4754,4754,171.39553933382373,171.39553933382373
14,4754,4754,166.84915314396648,166.84915314396648
15,4754,4754,163.6082447251095,163.6082447251095
16,4754,4754,160.80160176947933,160.80160176947933
17,4754,4754,162.32421215012337,162.32421215012337
18,4754,4754,169.20008519641624,169.20008519641624
19,4754,4754,166.59449119735854,166.59449119735854
20,4754,4754,155.7056819438796,155.7056819438796
21,4754,4754,148.3740982383457,148.3740982383457
22,4754,4754,144.320952288633,144.320952288633
23,4754,4754,135.02176989728184,135.02176989728184
24,4754,4754,127.14333296156789,127.14333296156789
1,4755,4755,112.28725747129917,112.28725747129917
2,4755,4755,110.04107143121479,110.04107143121479
3,4755,4755,110.77836907607113,110.77836907607113
4,4755,4755,113.57569139826444,113.57569139826444
5,4755,4755,119.922330414294,119.922330414294
6,4755,4755,137.4313140884267,137.4313140884267
7,4755,4755,151.00640999353692,151.00640999353692
8,4755,4755,156.46143339295898,156.46143339295898
9,4755,4755,158.04870551987014,158.04870551987014
10,4755,4755,160.25080071088277,160.25080071088277
11,4755,4755,161.53433565461782,161.53433565461782
12,4755,4755,159.44736656951483,159.44736656951483
13,4755,4755,156.61575158761408,156.61575158761408
14,4755,4755,152.46140957323283,152.46140957323283
15,4755,4755,149.49997131282797,149.49997131282797
16,4755,4755,146.9353509169729,146.9353509169729
17,4755,4755,148.32666349177228,148.32666349177228
18,4755,4755,154.60961594871327,154.60961594871327
19,4755,4755,152.22870764689455,152.22870764689455
20,4755,4755,142.27886267568863,142.27886267568863
21,4755,4755,135.57949642127704,135.57949642127704
22,4755,4755,131.87586153278565,131.87586153278565
23,4755,4755,123.37856664966051,123.37856664966051
24,4755,4755,116.17950343705706,116.17950343705706
1,4757,4757,53.61417913473064,53.61417913473064
2,4757,4757,52.541685038472245,52.541685038472245
3,4757,4757,52.893725055275105,52.893725055275105
4,4757,4757,54.229372068632664,54.229372068632664
5,4757,4757,57.259723408328114,57.259723408328114
6,4757,4757,65.61979745690807,65.61979745690807
7,4757,4757,72.10154471851308,72.10154471851308
8,4757,4757,74.70617331401971,74.70617331401971
9,4757,4757,75.46405354071891,75.46405354071891
10,4757,4757,76.51549542915275,76.51549542915275
11,4757,4757,77.12834922885203,77.12834922885203
12,4757,4757,76.13187699418233,76.13187699418233
13,4757,4757,74.77985614783637,74.77985614783637
14,4757,4757,72.7962683217386,72.7962683217386
15,4757,4757,71.38226031258962,71.38226031258962
16,4757,4757,70.15772228029239,70.15772228029239
17,4757,4757,70.82203703245172,70.82203703245172
18,4757,4757,73.82197973394241,73.82197973394241
19,4757,4757,72.68515934067825,72.68515934067825
20,4757,4757,67.93437298555345,67.93437298555345
21,4757,4757,64.73560377040008,64.73560377040008
22,4757,4757,62.96721661024551,62.96721661024551
23,4757,4757,58.909984291244875,58.909984291244875
24,4757,4757,55.472623068120996,55.472623068120996
1,4759,4759,70.55315700988076,70.55315700988076
2,4759,4759,69.14181684601594,69.14181684601594
3,4759,4759,69.6050811350548,69.6050811350548
4,4759,4759,71.36271530877566,71.36271530877566
5,4759,4759,75.35048230092454,75.35048230092454
6,4759,4759,86.35185593907107,86.35185593907107
7,4759,4759,94.88146022709314,94.88146022709314
8,4759,4759,98.30900072509107,98.30900072509107
9,4759,4759,99.30632724378349,99.30632724378349
10,4759,4759,100.68996392047345,100.68996392047345
11,4759,4759,101.49644405412666,101.49644405412666
12,4759,4759,100.18514426061559,100.18514426061559
13,4759,4759,98.4059630702598,98.4059630702598
14,4759,4759,95.79567628426092,95.79567628426092
15,4759,4759,93.93492357494466,93.93492357494466
16,4759,4759,92.32350239025901,92.32350239025901
17,4759,4759,93.19770215922863,93.19770215922863
18,4759,4759,97.14545314329267,97.14545314329267
19,4759,4759,95.6494632952257,95.6494632952257
20,4759,4759,89.3977033868773,89.3977033868773
21,4759,4759,85.18830821721603,85.18830821721603
22,4759,4759,82.86121305361925,82.86121305361925
23,4759,4759,77.5221301198178,77.5221301198178
24,4759,4759,72.99876167533787,72.99876167533787
1,4761,4761,373.3496285863807,373.3496285863807
2,4761,4761,365.88117007481924,365.88117007481924
3,4761,4761,368.33264861355804,368.33264861355804
4,4761,4761,377.6336082553429,377.6336082553429
5,4761,4761,398.73587197402105,398.73587197402105
6,4761,4761,456.95238468325084,456.95238468325084
7,4761,4761,502.0889133360489,502.0889133360489
8,4761,4761,520.2265988220872,520.2265988220872
9,4761,4761,525.5042008616532,525.5042008616532
10,4761,4761,532.8260594606716,532.8260594606716
11,4761,4761,537.0937502504622,537.0937502504622
12,4761,4761,530.1546803119733,530.1546803119733
13,4761,4761,520.7396992571329,520.7396992571329
14,4761,4761,506.92671563798547,506.92671563798547
15,4761,4761,497.08007854395674,497.08007854395674
16,4761,4761,488.5528414039609,488.5528414039609
17,4761,4761,493.17888753552376,493.17888753552376
18,4761,4761,514.0693965661177,514.0693965661177
19,4761,4761,506.1529931361964,506.1529931361964
20,4761,4761,473.07024618744936,473.07024618744936
21,4761,4761,450.79518168613663,450.79518168613663
22,4761,4761,438.4807771741976,438.4807771741976
23,4761,4761,410.2276880878014,410.2276880878014
24,4761,4761,386.2911556875656,386.2911556875656
1,4763,4763,128.83499305881327,128.83499305881327
2,4763,4763,126.25778733306971,126.25778733306971
3,4763,4763,127.10374028531477,127.10374028531477
4,4763,4763,130.31330306277556,130.31330306277556
5,4763,4763,137.59524414844114,137.59524414844114
6,4763,4763,157.68452089206755,157.68452089206755
7,4763,4763,173.26017414154364,173.26017414154364
8,4763,4763,179.5191025153161,179.5191025153161
9,4763,4763,181.3402904048263,181.3402904048263
10,4763,4763,183.86690762781328,183.86690762781328
11,4763,4763,185.3395966870248,185.3395966870248
12,4763,4763,182.9450716656801,182.9450716656801
13,4763,4763,179.6961625307174,179.6961625307174
14,4763,4763,174.9295965227841,174.9295965227841
15,4763,4763,171.53173209617376,171.53173209617376
16,4763,4763,168.58916445012602,168.58916445012602
17,4763,4763,170.18551429385369,170.18551429385369
18,4763,4763,177.39438335351298,177.39438335351298
19,4763,4763,174.66260139137103,174.66260139137103
20,4763,4763,163.24645109373608,163.24645109373608
21,4763,4763,155.55980147451123,155.55980147451123
22,4763,4763,151.3103631509051,151.3103631509051
23,4763,4763,141.56082476213524,141.56082476213524
24,4763,4763,133.30083801107588,133.30083801107588
1,4765,4765,217.47572751552138,217.47572751552138
2,4765,4765,213.1253590569506,213.1253590569506
3,4765,4765,214.55334247485175,214.55334247485175
4,4765,4765,219.9711407256452,219.9711407256452
5,4765,4765,232.2631849733392,232.2631849733392
6,4765,4765,266.17423639930064,266.17423639930064
7,4765,4765,292.4662122168721,292.4662122168721
8,4765,4765,303.0313930674841,303.0313930674841
9,4765,4765,306.105590161071,306.105590161071
10,4765,4765,310.37056433987584,310.37056433987584
11,4765,4765,312.85648929669225,312.85648929669225
12,4765,4765,308.81448907060974,308.81448907060974
13,4765,4765,303.33027347838095,303.33027347838095
14,4765,4765,295.28422647116116,295.28422647116116
15,4765,4765,289.54857173457214,289.54857173457214
16,4765,4765,284.58146594759285,284.58146594759285
17,4765,4765,287.27613247717056,287.27613247717056
18,4765,4765,299.4448298635853,299.4448298635853
19,4765,4765,294.83353400734694,294.83353400734694
20,4765,4765,275.5628721129397,275.5628721129397
21,4765,4765,262.58767276368593,262.58767276368593
22,4765,4765,255.4145463558884,255.4145463558884
23,4765,4765,238.95715458911653,238.95715458911653
24,4765,4765,225.0141521073671,225.0141521073671
1,4766,4766,151.10137921132193,151.10137921132193
2,4766,4766,148.07875833460562,148.07875833460562
3,4766,4766,149.07091624758635,149.07091624758635
4,4766,4766,152.83518363197823,152.83518363197823
5,4766,4766,161.37565322999626,161.37565322999626
6,4766,4766,184.93693383591184,184.93693383591184
7,4766,4766,203.20450720426504,203.20450720426504
8,4766,4766,210.5451581191152,210.5451581191152
9,4766,4766,212.68109956929504,212.68109956929504
10,4766,4766,215.64438879738645,215.64438879738645
11,4766,4766,217.37160081263994,217.37160081263994
12,4766,4766,214.56323311151363,214.56323311151363
13,4766,4766,210.75281918925708,210.75281918925708
14,4766,4766,205.16245370857018,205.16245370857018
15,4766,4766,201.1773407431856,201.1773407431856
16,4766,4766,197.7262129153799,197.7262129153799
17,4766,4766,199.5984578494943,199.5984578494943
18,4766,4766,208.05322647723114,208.05322647723114
19,4766,4766,204.84931415198398,204.84931415198398
20,4766,4766,191.46012528099985,191.46012528099985
21,4766,4766,182.44500189407304,182.44500189407304
22,4766,4766,177.46113861030497,177.46113861030497
23,4766,4766,166.0266000409246,166.0266000409246
24,4766,4766,156.3390504030513,156.3390504030513
1,4768,4768,196.89076113751645,196.89076113751645
2,4768,4768,192.95217283241232,192.95217283241232
3,4768,4768,194.24499178399964,194.24499178399964
4,4768,4768,199.14997328917516,199.14997328917516
5,4768,4768,210.2785253143283,210.2785253143283
6,4768,4768,240.97975713687492,240.97975713687492
7,4768,4768,264.7830899946136,264.7830899946136
8,4768,4768,274.34823330047533,274.34823330047533
9,4768,4768,277.1314450756831,277.1314450756831
10,4768,4768,280.99272201858605,280.99272201858605
11,4768,4768,283.24334401888905,283.24334401888905
12,4768,4768,279.5839356328447,279.5839356328447
13,4768,4768,274.61882345903166,274.61882345903166
14,4768,4768,267.33436768321786,267.33436768321786
15,4768,4768,262.14161610762693,262.14161610762693
16,4768,4768,257.6446671826987,257.6446671826987
17,4768,4768,260.0842725128268,260.0842725128268
18,4768,4768,271.1011529612083,271.1011529612083
19,4768,4768,266.9263351029706,266.9263351029706
20,4768,4768,249.47972011122266,249.47972011122266
21,4768,4768,237.73267640675564,237.73267640675564
22,4768,4768,231.23851572822167,231.23851572822167
23,4768,4768,216.33888334940025,216.33888334940025
24,4768,4768,203.71564303409656,203.71564303409656
1,4773,4773,139.91497890016174,139.91497890016174
2,4773,4773,137.11612995254563,137.11612995254563
3,4773,4773,138.03483601720825,138.03483601720825
4,4773,4773,141.52042558899618,141.52042558899618
5,4773,4773,149.42862358057764,149.42862358057764
6,4773,4773,171.24560563622825,171.24560563622825
7,4773,4773,188.16078639586743,188.16078639586743
8,4773,4773,194.95799118132683,194.95799118132683
9,4773,4773,196.93580372343433,196.93580372343433
10,4773,4773,199.6797134877763,199.6797134877763
11,4773,4773,201.27905582291356,201.27905582291356
12,4773,4773,198.6785983704541,198.6785983704541
13,4773,4773,195.15027860053465,195.15027860053465
14,4773,4773,189.97378138815253,189.97378138815253
15,4773,4773,186.28369596751088,186.28369596751088
16,4773,4773,183.0880634740848,183.0880634740848
17,4773,4773,184.8217015905589,184.8217015905589
18,4773,4773,192.6505432618261,192.6505432618261
19,4773,4773,189.68382430979065,189.68382430979065
20,4773,4773,177.2858694522505,177.2858694522505
21,4773,4773,168.93815743897918,168.93815743897918
22,4773,4773,164.3232615999778,164.3232615999778
23,4773,4773,153.73524955787417,153.73524955787417
24,4773,4773,144.76489263425086,144.76489263425086
1,4775,4775,52.71197455877801,52.71197455877801
2,4775,4775,51.65752809650269,51.65752809650269
3,4775,4775,52.003644081282594,52.003644081282594
4,4775,4775,53.316815196160384,53.316815196160384
5,4775,4775,56.296172621754366,56.296172621754366
6,4775,4775,64.51556565677302,64.51556565677302
7,4775,4775,70.88823986841314,70.88823986841314
8,4775,4775,73.44903849439588,73.44903849439588
9,4775,4775,74.1941653222818,74.1941653222818
10,4775,4775,75.22791383746247,75.22791383746247
11,4775,4775,75.83045470294542,75.83045470294542
12,4775,4775,74.85075082740083,74.85075082740083
13,4775,4775,73.52148141386691,73.52148141386691
14,4775,4775,71.57127285501507,71.57127285501507
15,4775,4775,70.18105938150715,70.18105938150715
16,4775,4775,68.97712753649091,68.97712753649091
17,4775,4775,69.63026338376083,69.63026338376083
18,4775,4775,72.57972387930225,72.57972387930225
19,4775,4775,71.4620335851535,71.4620335851535
20,4775,4775,66.7911921486704,66.7911921486704
21,4775,4775,63.64625093703967,63.64625093703967
22,4775,4775,61.90762170685243,61.90762170685243
23,4775,4775,57.91866337102156,57.91866337102156
24,4775,4775,54.53914511173214,54.53914511173214
1,4777,4777,132.05973512899976,132.05973512899976
2,4777,4777,129.41802190005373,129.41802190005373
