id,complex_order_id,t,p,q
9508126_20_04,9508126,20,104.0,66.0
9508126_20_05,9508126,20,119.0,66.0
9508126_20_06,9508126,20,649.0,60.1
9508126_21_01,9508126,21,5.0,130.0
9508126_21_02,9508126,21,94.0,40.0
9508126_21_03,9508126,21,101.0,66.0
9508126_21_04,9508126,21,104.0,66.0
9508126_21_05,9508126,21,119.0,66.0
9508126_21_06,9508126,21,649.0,60.1
9508126_22_01,9508126,22,5.0,130.0
9508126_22_02,9508126,22,94.0,40.0
9508126_22_03,9508126,22,101.0,66.0
9508126_22_04,9508126,22,104.0,66.0
9508126_22_05,9508126,22,119.0,66.0
9508126_22_06,9508126,22,649.0,60.1
9508126_23_01,9508126,23,5.0,130.0
9508126_23_02,9508126,23,94.0,40.0
9508126_23_03,9508126,23,101.0,66.0
9508126_23_04,9508126,23,104.0,66.0
9508126_23_05,9508126,23,119.0,66.0
9508126_23_06,9508126,23,649.0,60.1
9508126_24_01,9508126,24,5.0,130.0
9508126_24_02,9508126,24,94.0,40.0
9508126_24_03,9508126,24,101.0,66.0
9508126_24_04,9508126,24,104.0,66.0
9508126_24_05,9508126,24,119.0,66.0
9508126_24_06,9508126,24,649.0,60.1
9507986_01_01,9507986,1,-10.0,1004.0
9507986_01_02,9507986,1,2999.01,24.0
9507986_02_01,9507986,2,-10.0,1004.0
9507986_02_02,9507986,2,2999.01,24.0
9507986_03_01,9507986,3,-10.0,1004.0
9507986_03_02,9507986,3,2999.01,24.0
9507986_04_01,9507986,4,-10.0,1004.0
9507986_04_02,9507986,4,2999.01,24.0
9507986_05_01,9507986,5,-10.0,1004.0
9507986_05_02,9507986,5,2999.01,24.0
9507986_06_01,9507986,6,-10.0,1004.0
9507986_06_02,9507986,6,2999.01,24.0
9507986_07_01,9507986,7,-10.0,1004.0
9507986_07_02,9507986,7,2999.01,24.0
9507986_08_01,9507986,8,-10.0,1004.0
9507986_08_02,9507986,8,2999.01,24.0
9507986_09_01,9507986,9,-10.0,1004.0
9507986_09_02,9507986,9,2999.01,24.0
9507986_10_01,9507986,10,-10.0,1004.0
9507986_10_02,9507986,10,2999.01,24.0
9507986_11_01,9507986,11,-10.0,1004.0
9507986_11_02,9507986,11,2999.01,24.0
9507986_12_01,9507986,12,-10.0,1004.0
9507986_12_02,9507986,12,2999.01,24.0
9507986_13_01,9507986,13,-10.0,1004.0
9507986_13_02,9507986,13,2999.01,24.0
9507986_14_01,9507986,14,-10.0,1004.0
9507986_14_02,9507986,14,2999.01,24.0
9507986_15_01,9507986,15,-10.0,1004.0
9507986_15_02,9507986,15,2999.01,24.0
9507986_16_01,9507986,16,-10.0,1004.0
9507986_16_02,9507986,16,2999.01,24.0
9507986_17_01,9507986,17,-10.0,1004.0
9507986_17_02,9507986,17,2999.01,24.0
9507986_18_01,9507986,18,-10.0,1004.0
9507986_18_02,9507986,18,2999.01,24.0
9507986_19_01,9507986,19,-10.0,1004.0
9507986_19_02,9507986,19,2999.01,24.0
9507986_20_01,9507986,20,-10.0,1004.0
9507986_20_02,9507986,20,2999.01,24.0
9507986_21_01,9507986,21,-10.0,1004.0
9507986_21_02,9507986,21,2999.01,24.0
9507986_22_01,9507986,22,-10.0,1004.0
9507986_22_02,9507986,22,2999.01,24.0
9507986_23_01,9507986,23,-10.0,1004.0
9507986_23_02,9507986,23,2999.01,24.0
9507986_24_01,9507986,24,-10.0,1004.0
9507986_24_02,9507986,24,2999.01,24.0
9507988_01_01,9507988,1,-10.0,791.0
9507988_01_02,9507988,1,2999.01,11.1
9507988_02_01,9507988,2,-10.0,791.0
9507988_02_02,9507988,2,2999.01,11.1
9507988_03_01,9507988,3,-10.0,791.0
9507988_03_02,9507988,3,2999.01,11.1
9507988_04_01,9507988,4,-10.0,791.0
9507988_04_02,9507988,4,2999.01,11.1
9507988_05_01,9507988,5,-10.0,791.0
9507988_05_02,9507988,5,2999.01,11.1
9507988_06_01,9507988,6,-10.0,791.0
9507988_06_02,9507988,6,2999.01,11.1
9507988_07_01,9507988,7,-10.0,791.0
9507988_07_02,9507988,7,2999.01,11.1
9507988_08_01,9507988,8,-10.0,791.0
9507988_08_02,9507988,8,2999.01,11.1
9507988_09_01,9507988,9,-10.0,791.0
9507988_09_02,9507988,9,2999.01,11.1
9507988_10_01,9507988,10,-10.0,791.0
9507988_10_02,9507988,10,2999.01,11.1
9507988_11_01,9507988,11,-10.0,791.0
9507988_11_02,9507988,11,2999.01,11.1
9507988_12_01,9507988,12,-10.0,791.0
9507988_12_02,9507988,12,2999.01,11.1
9507988_13_01,9507988,13,-10.0,791.0
9507988_13_02,9507988,13,2999.01,11.1
9507988_14_01,9507988,14,-10.0,791.0
9507988_14_02,9507988,14,2999.01,11.1
9507988_15_01,9507988,15,-10.0,791.0
9507988_15_02,9507988,15,2999.01,11.1
9507988_16_01,9507988,16,-10.0,791.0
9507988_16_02,9507988,16,2999.01,11.1
9507988_17_01,9507988,17,-10.0,791.0
9507988_17_02,9507988,17,2999.01,11.1
9507988_18_01,9507988,18,-10.0,791.0
9507988_18_02,9507988,18,2999.01,11.1
9507988_19_01,9507988,19,-10.0,791.0
9507988_19_02,9507988,19,2999.01,11.1
9507988_20_01,9507988,20,-10.0,791.0
9507988_20_02,9507988,20,2999.01,11.1
9507988_21_01,9507988,21,-10.0,791.0
9507988_21_02,9507988,21,2999.01,11.1
9507988_22_01,9507988,22,-10.0,791.0
9507988_22_02,9507988,22,2999.01,11.1
9507988_23_01,9507988,23,-10.0,791.0
9507988_23_02,9507988,23,2999.01,11.1
9507988_24_01,9507988,24,-10.0,791.0
9507988_24_02,9507988,24,2999.01,11.1
9507989_01_01,9507989,1,2999.0,411.9
9507989_02_01,9507989,2,2999.0,411.9
9507989_03_01,9507989,3,2999.0,411.9
9507989_04_01,9507989,4,2999.0,411.9
9507989_05_01,9507989,5,2999.0,411.9
9507989_06_01,9507989,6,2999.0,411.9
9507989_07_01,9507989,7,0.0,157.0
9507989_07_02,9507989,7,105.78,224.0
9507989_07_03,9507989,7,2999.02,30.9
9507989_08_01,9507989,8,0.0,157.0
9507989_08_02,9507989,8,105.78,224.0
9507989_08_03,9507989,8,2999.02,30.9
9507989_09_01,9507989,9,0.0,157.0
9507989_09_02,9507989,9,105.73,223.0
9507989_09_03,9507989,9,2999.02,31.9
9507989_10_01,9507989,10,0.0,157.0
9507989_10_02,9507989,10,105.68,222.0
9507989_10_03,9507989,10,2999.02,32.9
9507989_11_01,9507989,11,0.0,157.0
9507989_11_02,9507989,11,105.62,221.0
9507989_11_03,9507989,11,2999.02,33.9
9507989_12_01,9507989,12,0.0,157.0
9507989_12_02,9507989,12,105.57,220.0
9507989_12_03,9507989,12,2999.02,34.9
9507989_13_01,9507989,13,0.0,157.0
9507989_13_02,9507989,13,105.57,220.0
9507989_13_03,9507989,13,2999.02,34.9
9507989_14_01,9507989,14,0.0,157.0
9507989_14_02,9507989,14,105.57,220.0
9507989_14_03,9507989,14,2999.02,34.9
9507989_15_01,9507989,15,0.0,157.0
9507989_15_02,9507989,15,105.57,220.0
9507989_15_03,9507989,15,2999.02,34.9
9507989_16_01,9507989,16,0.0,157.0
9507989_16_02,9507989,16,105.52,219.0
9507989_16_03,9507989,16,2999.02,35.9
9507989_17_01,9507989,17,0.0,157.0
9507989_17_02,9507989,17,105.52,219.0
9507989_17_03,9507989,17,2999.02,35.9
9507989_18_01,9507989,18,0.0,157.0
9507989_18_02,9507989,18,105.57,220.0
9507989_18_03,9507989,18,2999.02,34.9
9507989_19_01,9507989,19,0.0,157.0
9507989_19_02,9507989,19,105.57,220.0
9507989_19_03,9507989,19,2999.02,34.9
9507989_20_01,9507989,20,0.0,157.0
9507989_20_02,9507989,20,105.57,220.0
9507989_20_03,9507989,20,2999.02,34.9
9507989_21_01,9507989,21,0.0,157.0
9507989_21_02,9507989,21,105.57,220.0
9507989_21_03,9507989,21,2999.02,34.9
9507989_22_01,9507989,22,0.0,157.0
9507989_22_02,9507989,22,105.57,220.0
9507989_22_03,9507989,22,2999.02,34.9
9507989_23_01,9507989,23,0.0,157.0
9507989_23_02,9507989,23,105.57,220.0
9507989_23_03,9507989,23,2999.02,34.9
9507989_24_01,9507989,24,0.0,157.0
9507989_24_02,9507989,24,105.57,220.0
9507989_24_03,9507989,24,2999.02,34.9
9507990_01_01,9507990,1,2999.0,859.0
9507990_02_01,9507990,2,2999.0,859.0
9507990_03_01,9507990,3,2999.0,859.0
9507990_04_01,9507990,4,2999.0,859.0
9507990_05_01,9507990,5,2999.0,859.0
9507990_06_01,9507990,6,2999.0,859.0
9507990_07_01,9507990,7,2999.0,859.0
9507990_08_01,9507990,8,2999.0,859.0
9507990_09_01,9507990,9,2999.0,859.0
9507990_10_01,9507990,10,2999.0,859.0
9507990_11_01,9507990,11,2999.0,859.0
9507990_12_01,9507990,12,2999.0,859.0
9507990_13_01,9507990,13,2999.0,859.0
9507990_14_01,9507990,14,2999.0,859.0
9507990_15_01,9507990,15,2999.0,859.0
9507990_16_01,9507990,16,2999.0,859.0
9507990_17_01,9507990,17,2999.0,859.0
9507990_18_01,9507990,18,2999.0,859.0
9507990_19_01,9507990,19,0.0,150.0
9507990_19_02,9507990,19,100.43,224.0
9507990_19_03,9507990,19,2999.02,485.0
9507990_20_01,9507990,20,0.0,150.0
9507990_20_02,9507990,20,100.43,224.0
9507990_20_03,9507990,20,2999.02,485.0
9507990_21_01,9507990,21,0.0,150.0
9507990_21_02,9507990,21,100.43,224.0
9507990_21_03,9507990,21,2999.02,485.0
9507990_22_01,9507990,22,0.0,150.0
9507990_22_02,9507990,22,100.43,224.0
9507990_22_03,9507990,22,2999.02,485.0
9507990_23_01,9507990,23,0.0,150.0
9507990_23_02,9507990,23,100.43,225.0
9507990_23_03,9507990,23,2999.02,484.0
9507990_24_01,9507990,24,2999.0,859.0
9507991_01_01,9507991,1,2999.0,855.6
9507991_02_01,9507991,2,2999.0,855.6
9507991_03_01,9507991,3,2999.0,855.6
9507991_04_01,9507991,4,2999.0,855.6
9507991_05_01,9507991,5,2999.0,855.6
9507991_06_01,9507991,6,2999.0,855.6
9507991_07_01,9507991,7,2999.0,855.6
9507991_08_01,9507991,8,2999.0,855.6
9507991_09_01,9507991,9,2999.0,855.6
9507991_10_01,9507991,10,2999.0,855.6
9507991_11_01,9507991,11,2999.0,855.6
9507991_12_01,9507991,12,2999.0,855.6
9507991_13_01,9507991,13,2999.0,855.6
9507991_14_01,9507991,14,2999.0,855.6
9507991_15_01,9507991,15,2999.0,855.6
9507991_16_01,9507991,16,2999.0,855.6
9507991_17_01,9507991,17,2999.0,855.6
9507991_18_01,9507991,18,2999.0,855.6
9507991_19_01,9507991,19,0.0,136.0
9507991_19_02,9507991,19,96.37,113.0
9507991_19_03,9507991,19,101.07,113.0
9507991_19_04,9507991,19,2999.03,493.6
9507991_20_01,9507991,20,0.0,136.0
9507991_20_02,9507991,20,96.39,114.0
9507991_20_03,9507991,20,101.13,114.0
9507991_20_04,9507991,20,2999.03,491.6
9507991_21_01,9507991,21,0.0,136.0
9507991_21_02,9507991,21,96.41,115.0
9507991_21_03,9507991,21,101.19,115.0
9507991_21_04,9507991,21,2999.03,489.6
9507991_22_01,9507991,22,0.0,136.0
9507991_22_02,9507991,22,96.43,116.0
9507991_22_03,9507991,22,101.25,116.0
9507991_22_04,9507991,22,2999.03,487.6
9507991_23_01,9507991,23,0.0,136.0
9507991_23_02,9507991,23,96.45,117.0
9507991_23_03,9507991,23,101.31,117.0
9507991_23_04,9507991,23,2999.03,485.6
9507991_24_01,9507991,24,2999.0,855.6
9507992_01_01,9507992,1,2999.0,418.6
9507992_02_01,9507992,2,2999.0,418.6
9507992_03_01,9507992,3,2999.0,418.6
9507992_04_01,9507992,4,2999.0,418.6
9507992_05_01,9507992,5,2999.0,418.6
9507992_06_01,9507992,6,2999.0,418.6
9507992_07_01,9507992,7,0.0,220.0
9507992_07_02,9507992,7,98.38,191.0
9507992_07_03,9507992,7,2999.02,7.6
9507992_08_01,9507992,8,0.0,220.0
9507992_08_02,9507992,8,98.38,191.0
9507992_08_03,9507992,8,2999.02,7.6
9507992_09_01,9507992,9,0.0,220.0
9507992_09_02,9507992,9,98.38,191.0
9507992_09_03,9507992,9,2999.02,7.6
9507992_10_01,9507992,10,0.0,220.0
9507992_10_02,9507992,10,98.32,189.0
9507992_10_03,9507992,10,2999.02,9.6
9507992_11_01,9507992,11,0.0,220.0
9507992_11_02,9507992,11,98.26,187.0
9507992_11_03,9507992,11,2999.02,11.6
9507992_12_01,9507992,12,0.0,220.0
9507992_12_02,9507992,12,98.23,186.0
9507992_12_03,9507992,12,2999.02,12.6
9507992_13_01,9507992,13,0.0,220.0
9507992_13_02,9507992,13,98.19,185.0
9507992_13_03,9507992,13,2999.02,13.6
9507992_14_01,9507992,14,0.0,220.0
9507992_14_02,9507992,14,98.16,184.0
9507992_14_03,9507992,14,2999.02,14.6
9507992_15_01,9507992,15,0.0,220.0
9507992_15_02,9507992,15,98.16,184.0
9507992_15_03,9507992,15,2999.02,14.6
9507992_16_01,9507992,16,0.0,220.0
9507992_16_02,9507992,16,98.1,182.0
9507992_16_03,9507992,16,2999.02,16.6
9507992_17_01,9507992,17,0.0,220.0
9507992_17_02,9507992,17,98.16,184.0
9507992_17_03,9507992,17,2999.02,14.6
9507992_18_01,9507992,18,0.0,220.0
9507992_18_02,9507992,18,98.23,186.0
9507992_18_03,9507992,18,2999.02,12.6
9507992_19_01,9507992,19,0.0,220.0
9507992_19_02,9507992,19,98.29,188.0
9507992_19_03,9507992,19,2999.02,10.6
9507992_20_01,9507992,20,0.0,220.0
9507992_20_02,9507992,20,98.38,191.0
9507992_20_03,9507992,20,2999.02,7.6
9507992_21_01,9507992,21,0.0,220.0
9507992_21_02,9507992,21,98.44,193.0
9507992_21_03,9507992,21,2999.02,5.6
9507992_22_01,9507992,22,0.0,220.0
9507992_22_02,9507992,22,98.47,194.0
9507992_22_03,9507992,22,2999.02,4.6
9507992_23_01,9507992,23,0.0,220.0
9507992_23_02,9507992,23,98.47,194.0
9507992_23_03,9507992,23,2999.02,4.6
9507992_24_01,9507992,24,0.0,220.0
9507992_24_02,9507992,24,98.47,194.0
9507992_24_03,9507992,24,2999.02,4.6
9507993_01_01,9507993,1,2999.0,418.6
9507993_02_01,9507993,2,2999.0,418.6
9507993_03_01,9507993,3,2999.0,418.6
9507993_04_01,9507993,4,2999.0,418.6
9507993_05_01,9507993,5,2999.0,418.6
9507993_06_01,9507993,6,2999.0,418.6
9507993_07_01,9507993,7,2999.0,418.6
9507993_08_01,9507993,8,2999.0,418.6
9507993_09_01,9507993,9,2999.0,418.6
9507993_10_01,9507993,10,2999.0,418.6
9507993_11_01,9507993,11,2999.0,418.6
9507993_12_01,9507993,12,2999.0,418.6
9507993_13_01,9507993,13,2999.0,418.6
9507993_14_01,9507993,14,2999.0,418.6
9507993_15_01,9507993,15,2999.0,418.6
9507993_16_01,9507993,16,2999.0,418.6
9507993_17_01,9507993,17,2999.0,418.6
9507993_18_01,9507993,18,2999.0,418.6
9507993_19_01,9507993,19,0.0,220.0
9507993_19_02,9507993,19,95.12,186.0
9507993_19_03,9507993,19,2999.02,12.6
9507993_20_01,9507993,20,0.0,220.0
9507993_20_02,9507993,20,95.23,189.0
9507993_20_03,9507993,20,2999.02,9.6
9507993_21_01,9507993,21,0.0,220.0
9507993_21_02,9507993,21,95.3,191.0
9507993_21_03,9507993,21,2999.02,7.6
9507993_22_01,9507993,22,0.0,220.0
9507993_22_02,9507993,22,95.34,192.0
9507993_22_03,9507993,22,2999.02,6.6
9507993_23_01,9507993,23,0.0,220.0
9507993_23_02,9507993,23,95.34,192.0
9507993_23_03,9507993,23,2999.02,6.6
9507993_24_01,9507993,24,2999.0,418.6
9500623_01_01,9500623,1,0.1,155.0
9500623_01_02,9500623,1,100.0,47.0
9500623_01_03,9500623,1,101.0,47.0
9500623_01_04,9500623,1,102.0,47.0
9500623_01_05,9500623,1,103.0,47.0
9500623_01_06,9500623,1,104.0,47.0
9500623_01_07,9500623,1,500.0,18.6
9500623_02_01,9500623,2,0.1,155.0
9500623_02_02,9500623,2,100.0,47.0
9500623_02_03,9500623,2,101.0,47.0
9500623_02_04,9500623,2,102.0,47.0
9500623_02_05,9500623,2,103.0,47.0
9500623_02_06,9500623,2,104.0,47.0
9500623_02_07,9500623,2,500.0,18.6
9500623_03_01,9500623,3,0.1,155.0
9500623_03_02,9500623,3,100.0,47.0
9500623_03_03,9500623,3,101.0,47.0
9500623_03_04,9500623,3,102.0,47.0
9500623_03_05,9500623,3,103.0,47.0
9500623_03_06,9500623,3,104.0,47.0
9500623_03_07,9500623,3,500.0,18.6
9500623_04_01,9500623,4,0.1,155.0
9500623_04_02,9500623,4,100.0,47.0
9500623_04_03,9500623,4,101.0,47.0
9500623_04_04,9500623,4,102.0,47.0
9500623_04_05,9500623,4,103.0,47.0
9500623_04_06,9500623,4,104.0,47.0
9500623_04_07,9500623,4,500.0,18.6
9500623_05_01,9500623,5,0.1,155.0
9500623_05_02,9500623,5,100.0,47.0
9500623_05_03,9500623,5,101.0,47.0
9500623_05_04,9500623,5,102.0,47.0
9500623_05_05,9500623,5,103.0,47.0
9500623_05_06,9500623,5,104.0,47.0
9500623_05_07,9500623,5,500.0,18.6
9500623_06_01,9500623,6,0.1,155.0
9500623_06_02,9500623,6,100.0,47.0
9500623_06_03,9500623,6,101.0,47.0
9500623_06_04,9500623,6,102.0,47.0
9500623_06_05,9500623,6,103.0,47.0
9500623_06_06,9500623,6,104.0,47.0
9500623_06_07,9500623,6,500.0,18.6
9500623_07_01,9500623,7,0.1,155.0
9500623_07_02,9500623,7,100.0,47.0
9500623_07_03,9500623,7,101.0,47.0
9500623_07_04,9500623,7,102.0,47.0
9500623_07_05,9500623,7,103.0,47.0
9500623_07_06,9500623,7,104.0,47.0
9500623_07_07,9500623,7,500.0,18.6
9500623_08_01,9500623,8,0.1,155.0
9500623_08_02,9500623,8,100.0,47.0
9500623_08_03,9500623,8,101.0,47.0
9500623_08_04,9500623,8,102.0,47.0
9500623_08_05,9500623,8,103.0,47.0
9500623_08_06,9500623,8,104.0,47.0
9500623_08_07,9500623,8,500.0,18.6
9500623_09_01,9500623,9,0.1,155.0
9500623_09_02,9500623,9,100.0,47.0
9500623_09_03,9500623,9,101.0,47.0
9500623_09_04,9500623,9,102.0,47.0
9500623_09_05,9500623,9,103.0,47.0
9500623_09_06,9500623,9,104.0,47.0
9500623_09_07,9500623,9,500.0,18.6
9500623_10_01,9500623,10,0.1,155.0
9500623_10_02,9500623,10,100.0,46.6
9500623_10_03,9500623,10,101.0,46.6
9500623_10_04,9500623,10,102.0,46.6
9500623_10_05,9500623,10,103.0,46.6
9500623_10_06,9500623,10,104.0,46.6
9500623_10_07,9500623,10,500.0,20.6
9500623_11_01,9500623,11,0.1,155.0
9500623_11_02,9500623,11,100.0,46.4
9500623_11_03,9500623,11,101.0,46.4
9500623_11_04,9500623,11,102.0,46.4
9500623_11_05,9500623,11,103.0,46.4
9500623_11_06,9500623,11,104.0,46.4
9500623_11_07,9500623,11,500.0,21.6
9500623_12_01,9500623,12,0.1,155.0
9500623_12_02,9500623,12,100.0,46.0
9500623_12_03,9500623,12,101.0,46.0
9500623_12_04,9500623,12,102.0,46.0
9500623_12_05,9500623,12,103.0,46.0
9500623_12_06,9500623,12,104.0,46.0
9500623_12_07,9500623,12,500.0,23.6
9500623_13_01,9500623,13,0.1,155.0
9500623_13_02,9500623,13,100.0,46.0
9500623_13_03,9500623,13,101.0,46.0
9500623_13_04,9500623,13,102.0,46.0
9500623_13_05,9500623,13,103.0,46.0
9500623_13_06,9500623,13,104.0,46.0
9500623_13_07,9500623,13,500.0,23.6
9500623_14_01,9500623,14,0.1,155.0
9500623_14_02,9500623,14,100.0,46.0
9500623_14_03,9500623,14,101.0,46.0
9500623_14_04,9500623,14,102.0,46.0
9500623_14_05,9500623,14,103.0,46.0
9500623_14_06,9500623,14,104.0,46.0
9500623_14_07,9500623,14,500.0,23.6
9500623_15_01,9500623,15,0.1,155.0
9500623_15_02,9500623,15,100.0,46.0
9500623_15_03,9500623,15,101.0,46.0
9500623_15_04,9500623,15,102.0,46.0
9500623_15_05,9500623,15,103.0,46.0
9500623_15_06,9500623,15,104.0,46.0
9500623_15_07,9500623,15,500.0,23.6
9500623_16_01,9500623,16,0.1,155.0
9500623_16_02,9500623,16,100.0,46.0
9500623_16_03,9500623,16,101.0,46.0
9500623_16_04,9500623,16,102.0,46.0
9500623_16_05,9500623,16,103.0,46.0
9500623_16_06,9500623,16,104.0,46.0
9500623_16_07,9500623,16,500.0,23.6
9500623_17_01,9500623,17,0.1,155.0
9500623_17_02,9500623,17,100.0,46.0
9500623_17_03,9500623,17,101.0,46.0
9500623_17_04,9500623,17,102.0,46.0
9500623_17_05,9500623,17,103.0,46.0
9500623_17_06,9500623,17,104.0,46.0
9500623_17_07,9500623,17,500.0,23.6
9500623_18_01,9500623,18,0.1,155.0
9500623_18_02,9500623,18,100.0,46.4
9500623_18_03,9500623,18,101.0,46.4
9500623_18_04,9500623,18,102.0,46.4
9500623_18_05,9500623,18,103.0,46.4
9500623_18_06,9500623,18,104.0,46.4
9500623_18_07,9500623,18,500.0,21.6
9500623_19_01,9500623,19,0.1,155.0
9500623_19_02,9500623,19,100.0,46.4
9500623_19_03,9500623,19,101.0,46.4
9500623_19_04,9500623,19,102.0,46.4
9500623_19_05,9500623,19,103.0,46.4
9500623_19_06,9500623,19,104.0,46.4
9500623_19_07,9500623,19,500.0,21.6
9500623_20_01,9500623,20,0.1,155.0
9500623_20_02,9500623,20,100.0,46.4
9500623_20_03,9500623,20,101.0,46.4
9500623_20_04,9500623,20,102.0,46.4
9500623_20_05,9500623,20,103.0,46.4
9500623_20_06,9500623,20,104.0,46.4
9500623_20_07,9500623,20,500.0,21.6
9500623_21_01,9500623,21,0.1,155.0
9500623_21_02,9500623,21,100.0,46.6
9500623_21_03,9500623,21,101.0,46.6
9500623_21_04,9500623,21,102.0,46.6
9500623_21_05,9500623,21,103.0,46.6
9500623_21_06,9500623,21,104.0,46.6
9500623_21_07,9500623,21,500.0,20.6
9500623_22_01,9500623,22,0.1,155.0
9500623_22_02,9500623,22,100.0,46.6
9500623_22_03,9500623,22,101.0,46.6
9500623_22_04,9500623,22,102.0,46.6
9500623_22_05,9500623,22,103.0,46.6
9500623_22_06,9500623,22,104.0,46.6
9500623_22_07,9500623,22,500.0,20.6
9500623_23_01,9500623,23,0.1,155.0
9500623_23_02,9500623,23,100.0,46.6
9500623_23_03,9500623,23,101.0,46.6
9500623_23_04,9500623,23,102.0,46.6
9500623_23_05,9500623,23,103.0,46.6
9500623_23_06,9500623,23,104.0,46.6
9500623_23_07,9500623,23,500.0,20.6
9500623_24_01,9500623,24,0.1,155.0
9500623_24_02,9500623,24,100.0,46.6
9500623_24_03,9500623,24,101.0,46.6
9500623_24_04,9500623,24,102.0,46.6
9500623_24_05,9500623,24,103.0,46.6
9500623_24_06,9500623,24,104.0,46.6
9500623_24_07,9500623,24,500.0,20.6
9500624_01_01,9500624,1,500.0,408.4
9500624_02_01,9500624,2,500.0,408.4
9500624_03_01,9500624,3,500.0,408.4
9500624_04_01,9500624,4,500.0,408.4
9500624_05_01,9500624,5,500.0,408.4
9500624_06_01,9500624,6,500.0,408.4
9500624_07_01,9500624,7,0.1,44.0
9500624_07_02,9500624,7,500.0,364.4
9500624_08_01,9500624,8,0.1,105.0
9500624_08_02,9500624,8,500.0,303.4
9500624_09_01,9500624,9,0.1,155.0
9500624_09_02,9500624,9,100.0,47.0
9500624_09_03,9500624,9,101.0,47.0
9500624_09_04,9500624,9,102.0,47.0
9500624_09_05,9500624,9,103.0,47.0
9500624_09_06,9500624,9,104.0,47.0
9500624_09_07,9500624,9,500.0,18.4
9500624_10_01,9500624,10,0.1,155.0
9500624_10_02,9500624,10,100.0,46.6
9500624_10_03,9500624,10,101.0,46.6
9500624_10_04,9500624,10,102.0,46.6
9500624_10_05,9500624,10,103.0,46.6
9500624_10_06,9500624,10,104.0,46.6
9500624_10_07,9500624,10,500.0,20.4
9500624_11_01,9500624,11,0.1,155.0
9500624_11_02,9500624,11,100.0,46.4
9500624_11_03,9500624,11,101.0,46.4
9500624_11_04,9500624,11,102.0,46.4
9500624_11_05,9500624,11,103.0,46.4
9500624_11_06,9500624,11,104.0,46.4
9500624_11_07,9500624,11,500.0,21.4
9500624_12_01,9500624,12,0.1,155.0
9500624_12_02,9500624,12,100.0,46.0
9500624_12_03,9500624,12,101.0,46.0
9500624_12_04,9500624,12,102.0,46.0
9500624_12_05,9500624,12,103.0,46.0
9500624_12_06,9500624,12,104.0,46.0
9500624_12_07,9500624,12,500.0,23.4
9500624_13_01,9500624,13,0.1,155.0
9500624_13_02,9500624,13,100.0,46.0
9500624_13_03,9500624,13,101.0,46.0
9500624_13_04,9500624,13,102.0,46.0
9500624_13_05,9500624,13,103.0,46.0
9500624_13_06,9500624,13,104.0,46.0
9500624_13_07,9500624,13,500.0,23.4
9500624_14_01,9500624,14,0.1,155.0
9500624_14_02,9500624,14,100.0,46.0
9500624_14_03,9500624,14,101.0,46.0
9500624_14_04,9500624,14,102.0,46.0
9500624_14_05,9500624,14,103.0,46.0
9500624_14_06,9500624,14,104.0,46.0
9500624_14_07,9500624,14,500.0,23.4
9500624_15_01,9500624,15,0.1,155.0
9500624_15_02,9500624,15,100.0,46.0
9500624_15_03,9500624,15,101.0,46.0
9500624_15_04,9500624,15,102.0,46.0
9500624_15_05,9500624,15,103.0,46.0
9500624_15_06,9500624,15,104.0,46.0
9500624_15_07,9500624,15,500.0,23.4
9500624_16_01,9500624,16,0.1,155.0
9500624_16_02,9500624,16,100.0,46.0
9500624_16_03,9500624,16,101.0,46.0
9500624_16_04,9500624,16,102.0,46.0
9500624_16_05,9500624,16,103.0,46.0
9500624_16_06,9500624,16,104.0,46.0
9500624_16_07,9500624,16,500.0,23.4
9500624_17_01,9500624,17,0.1,155.0
9500624_17_02,9500624,17,100.0,46.0
9500624_17_03,9500624,17,101.0,46.0
9500624_17_04,9500624,17,102.0,46.0
9500624_17_05,9500624,17,103.0,46.0
9500624_17_06,9500624,17,104.0,46.0
9500624_17_07,9500624,17,500.0,23.4
9500624_18_01,9500624,18,0.1,155.0
9500624_18_02,9500624,18,100.0,46.4
9500624_18_03,9500624,18,101.0,46.4
9500624_18_04,9500624,18,102.0,46.4
9500624_18_05,9500624,18,103.0,46.4
9500624_18_06,9500624,18,104.0,46.4
9500624_18_07,9500624,18,500.0,21.4
9500624_19_01,9500624,19,0.1,155.0
9500624_19_02,9500624,19,100.0,46.4
9500624_19_03,9500624,19,101.0,46.4
9500624_19_04,9500624,19,102.0,46.4
9500624_19_05,9500624,19,103.0,46.4
9500624_19_06,9500624,19,104.0,46.4
9500624_19_07,9500624,19,500.0,21.4
9500624_20_01,9500624,20,0.1,155.0
9500624_20_02,9500624,20,100.0,46.4
9500624_20_03,9500624,20,101.0,46.4
9500624_20_04,9500624,20,102.0,46.4
9500624_20_05,9500624,20,103.0,46.4
9500624_20_06,9500624,20,104.0,46.4
9500624_20_07,9500624,20,500.0,21.4
9500624_21_01,9500624,21,0.1,155.0
9500624_21_02,9500624,21,100.0,46.6
9500624_21_03,9500624,21,101.0,46.6
9500624_21_04,9500624,21,102.0,46.6
9500624_21_05,9500624,21,103.0,46.6
9500624_21_06,9500624,21,104.0,46.6
9500624_21_07,9500624,21,500.0,20.4
9500624_22_01,9500624,22,0.1,155.0
9500624_22_02,9500624,22,100.0,46.6
9500624_22_03,9500624,22,101.0,46.6
9500624_22_04,9500624,22,102.0,46.6
9500624_22_05,9500624,22,103.0,46.6
