id,t,p,q
6013,17,0.01,349.3
6014,17,0,18206.7
6015,17,-0.01,427.9
6016,17,-0.99,59.8
6017,17,-1,262.8
6018,17,-1.07,44.5
6019,17,-2,29.8
6020,17,-5,19.3
6021,17,-5.5,991.6
6022,17,-10,260.3
6023,17,-50,101.2
6024,17,-99,0.1
6025,17,-499,11.1
6026,17,-500,1018.1
6027,17,4000,-21067.3
6028,17,3999,-4.3
6029,17,3950,-18.1
6030,17,3500,-0.1
6031,17,3000,-2982.3
6032,17,2000,-8
6033,17,1100,-927
6034,17,1000,-349.6
6035,17,999,-14
6036,17,900,-2.9
6037,17,853,-121.3
6038,17,843.13,-489.4
6039,17,800,-2128.8
6040,17,777,-1.8
6041,17,700,-181.2
6042,17,650,-52
6043,17,501,-134.9
6044,17,500.13,-0.5
6045,17,500,-962.3
6046,17,457.74,-3.7
6047,17,400,-392.6
6048,17,375,-580.1
6049,17,357.74,-0.4
6050,17,350,-704
6051,17,320,-518.6
6052,17,307.73,-0.1
6053,17,307.5,-123.1
6054,17,306,-31.2
6055,17,300,-542.2
6056,17,288,-3.4
6057,17,280,-1.3
6058,17,275,-0.3
6059,17,263.18,-5.6
6060,17,256,-338.4
6061,17,250,-53.1
6062,17,240,-16.9
6063,17,236,-30.6
6064,17,200,-1.5
6065,17,196.19,-5.3
6066,17,195.4,-0.5
6067,17,191.24,-4.3
6068,17,190,-1.1
6069,17,184.38,-14.1
6070,17,163.18,-5.6
6071,17,148.06,-56.2
6072,17,137,-32
6073,17,124.4,-2.9
6074,17,122,-20
6075,17,120,-17.4
6076,17,118.06,-20.6
6077,17,116.1,-15
6078,17,115.03,-0.8
6079,17,103.69,-2.8
6080,17,103.18,-18
6081,17,98.6,-10
6082,17,98.5,-25
6083,17,97.3,-25
6084,17,94.52,-40
6085,17,93.79,-1
6086,17,93.78,-1
6087,17,93,-4.5
6088,17,92,-1.5
6089,17,91.5,-25
6090,17,91.1,-126.9
6091,17,91,-100
6092,17,90.3,-25
6093,17,90,-44
6094,17,89.5,-37.3
6095,17,85,-48.4
6096,17,83.06,-30.7
6097,17,80.06,-25.8
6098,17,80.03,-25
6099,17,79,-50
6100,17,75.03,-25
6101,17,75,-39
6102,17,74.99,-81
6103,17,72,-18
6104,17,71,-100
6105,17,69.99,-35
6106,17,69.98,-20
6107,17,69,-100
6108,17,65.26,-18
6109,17,60.03,-50
6110,17,60,-103.4
6111,17,59.91,-25
6112,17,59,-148.4
6113,17,58.74,-19.5
6114,17,46.91,-25
6115,17,45.89,-20
6116,17,32.64,-3
6117,17,29,-30
6118,17,9.4,-0.3
6119,17,5.5,-50
6120,17,5,-80
6121,17,4.3,-50
6122,17,2,-30
6123,17,1,-0.2
6124,17,0.01,-11.9
6125,17,-294.5,-100
6126,17,-295.7,-150
6127,17,-499,-1.7
6128,17,-500,-4.2
6129,18,4000,29
6130,18,3000,0.2
6131,18,853,0.3
6132,18,700,5.7
6133,18,400,1
6134,18,311.5,6.2
6135,18,262,148.1
6136,18,261,2556
6137,18,260,357
6138,18,259,366
6139,18,258,2805
6140,18,257,1229
6141,18,256.9,459.1
6142,18,256,497.8
6143,18,255,1192.2
6144,18,254.2,770
6145,18,253.79,99
6146,18,253.15,99
6147,18,250.28,379.8
6148,18,250,4
6149,18,248.61,84.6
6150,18,245.2,214.7
6151,18,245,108.5
6152,18,243.97,75
6153,18,240,176.5
6154,18,237.19,394.1
6155,18,231.6,44.7
6156,18,230.19,23.8
6157,18,229.1,10
6158,18,229,45
6159,18,228,58
6160,18,221,2213
6161,18,220,67.2
6162,18,219.1,10
6163,18,217.7,50
6164,18,210,320.5
6165,18,207.72,2
6166,18,200,101
6167,18,199.1,10
6168,18,198.72,34
6169,18,198.61,60
6170,18,195,135
6171,18,190,154.1
6172,18,187.17,182
6173,18,186.5,30
6174,18,185,721.6
6175,18,184.89,59
6176,18,180.92,15.8
6177,18,179.32,370
6178,18,176.85,380
6179,18,173.47,400
6180,18,172.94,400
6181,18,170,121
6182,18,168.57,355
6183,18,166.33,126
6184,18,165.62,193
6185,18,165,23
6186,18,163.54,175
6187,18,162.81,170
6188,18,160,122.7
6189,18,159.56,195
6190,18,159.1,49.9
6191,18,158.96,174
6192,18,157.3,110
6193,18,156.5,45.8
6194,18,155,50
6195,18,152.14,13.6
6196,18,150,47.5
6197,18,145.1,372.6
6198,18,145,20
6199,18,144.93,47
6200,18,144,27
6201,18,142.35,120
6202,18,141.13,45.4
6203,18,140.4,41.2
6204,18,140,152
6205,18,139,20
6206,18,138.11,120
6207,18,138.1,63
6208,18,138.02,50
6209,18,136.36,2.8
6210,18,135,111.6
6211,18,134.35,85
6212,18,134.22,40
6213,18,133.85,380
6214,18,133.51,20
6215,18,133.25,66
6216,18,132.49,102
6217,18,132.08,15
6218,18,131.7,25.7
6219,18,131.09,390
6220,18,130.86,24.8
6221,18,130.52,29.6
6222,18,130.22,0.5
6223,18,130,225.3
6224,18,128.22,40
6225,18,128,57.9
6226,18,127.17,720
6227,18,127.16,355
6228,18,126.76,40.1
6229,18,126.36,5.1
6230,18,126.22,91
6231,18,125.62,3.8
6232,18,125,99
6233,18,124.7,43.7
6234,18,124.63,8.2
6235,18,123,378.8
6236,18,120.58,406.2
6237,18,120,237.2
6238,18,119.63,81.8
6239,18,119.4,10
6240,18,117.53,4
6241,18,116.97,0.2
6242,18,116.55,11.6
6243,18,116,56
6244,18,115.84,174
6245,18,115.22,47
6246,18,115.11,6.2
6247,18,115.09,1
6248,18,115,190
6249,18,113.7,18.3
6250,18,113.52,141
6251,18,113.11,6.2
6252,18,112.22,174
6253,18,112,78
6254,18,111.97,0.4
6255,18,111.55,50
6256,18,111.54,175
6257,18,111.11,6.2
6258,18,111.1,488
6259,18,111,102.6
6260,18,110.8,19.4
6261,18,110,66.5
6262,18,109.66,89
6263,18,109.49,5.1
6264,18,109.11,6.4
6265,18,108.02,109
6266,18,108,24.3
6267,18,107.61,110
6268,18,106.76,27
6269,18,106.72,184
6270,18,106.66,329.4
6271,18,106.35,163
6272,18,106.01,70
6273,18,105.5,180
6274,18,105.4,152
6275,18,104.97,141
6276,18,104.61,270
6277,18,104.6,49.5
6278,18,104.35,131
6279,18,103.66,60
6280,18,103.51,60
6281,18,103.14,100
6282,18,102.11,174
6283,18,101.61,60
6284,18,101.38,35.7
6285,18,101.08,23.3
6286,18,101.01,60
6287,18,100.7,38.7
6288,18,100.5,1.7
6289,18,100,13.9
6290,18,99.59,162.6
6291,18,97.03,89.9
6292,18,96,2
6293,18,95.41,146
6294,18,95.22,10.4
6295,18,95.06,1.1
6296,18,95,16.3
6297,18,92.67,2.2
6298,18,92.2,9.1
6299,18,92.08,31.5
6300,18,91.4,0.6
6301,18,90.65,9.2
6302,18,89.34,10
6303,18,89.02,11.4
6304,18,88.49,7
6305,18,85.11,0.5
6306,18,84.32,3.2
6307,18,84.02,2.8
6308,18,83.89,3.7
6309,18,83.84,2.8
6310,18,80.11,0.2
6311,18,75.13,1.8
6312,18,75.11,6.2
6313,18,75,475
6314,18,72.78,9.2
6315,18,72.56,2.1
6316,18,72.55,12.3
6317,18,71.4,1.7
6318,18,70,82
6319,18,69.75,0.2
6320,18,69.1,99.9
6321,18,68.75,0.2
6322,18,67.9,1.7
6323,18,67.65,0.3
6324,18,67.36,0.8
6325,18,67.04,6
6326,18,66.98,13
6327,18,65.12,5
6328,18,65.11,5.1
6329,18,65.1,9.2
6330,18,64.59,1.7
6331,18,64.41,8.5
6332,18,61.62,0.5
6333,18,61.5,6.2
6334,18,56.05,1.3
6335,18,50.31,3.8
6336,18,50,35.4
6337,18,45.97,1.5
6338,18,45.84,2
6339,18,45,2.7
6340,18,44.98,6
6341,18,44.79,30
6342,18,43.66,1.6
6343,18,40,0.1
6344,18,39.37,50
6345,18,39.35,1.9
6346,18,39.2,1
6347,18,39.13,0.3
6348,18,38.23,1
6349,18,37.94,1.4
6350,18,35.9,6
6351,18,33.72,8.9
6352,18,33.58,1
6353,18,32.56,0.6
6354,18,31.54,235
6355,18,31.3,4
6356,18,31,27.1
6357,18,30.02,48.2
6358,18,30,51
6359,18,28.12,0.1
6360,18,28.06,48.1
6361,18,28.05,25.6
6362,18,28.04,1.5
6363,18,27.94,142.4
6364,18,27.93,2.8
6365,18,27.92,29.3
6366,18,24.56,1.2
6367,18,22.37,4.6
6368,18,20,32
6369,18,16.78,2.5
6370,18,16.76,0.2
6371,18,15,46.8
6372,18,14.1,93.8
6373,18,11.51,47.8
6374,18,11.19,8.1
6375,18,10,24.2
6376,18,6,0.3
6377,18,5,229.8
6378,18,3,66.2
6379,18,1,1148.1
6380,18,0.2,65.6
6381,18,0.1,9.7
6382,18,0.01,272.6
6383,18,0,16554.9
6384,18,-0.01,381.1
6385,18,-0.99,41.2
6386,18,-1,314.4
6387,18,-1.12,34
6388,18,-2,30.5
6389,18,-5,68.7
6390,18,-5.5,933.4
6391,18,-5.58,2.2
6392,18,-5.59,1
6393,18,-5.6,8.3
6394,18,-10,269.1
6395,18,-15,0.4
6396,18,-50,100.7
6397,18,-100,224
6398,18,-499,8.6
6399,18,-500,1903.3
6400,18,4000,-21852.2
6401,18,3999,-4.3
6402,18,3950,-19.1
6403,18,3500,-0.1
6404,18,3000,-3049.9
6405,18,2000,-8
6406,18,1100,-939.6
6407,18,1000,-373.7
6408,18,999,-15.1
6409,18,900,-3.3
6410,18,884.34,-485.7
6411,18,853,-139.7
6412,18,800,-2101.2
6413,18,777,-1.8
6414,18,700,-183.6
6415,18,650,-51.8
6416,18,501,-141.3
6417,18,500.13,-0.5
6418,18,500,-1017.1
6419,18,480.37,-4.2
6420,18,400,-386.2
6421,18,380.37,-0.4
6422,18,375,-571
6423,18,350,-686.7
6424,18,320,-518
6425,18,311.7,-164.5
6426,18,300,-546.1
6427,18,288,-3.7
6428,18,280,-1.4
6429,18,275,-0.3
6430,18,272.65,-5.7
6431,18,262.5,-344.1
6432,18,255,-29.9
6433,18,250,-51.3
6434,18,240,-18.2
6435,18,225,-0.8
6436,18,217.71,-5.1
6437,18,216.81,-0.4
6438,18,211.49,-4.4
6439,18,205.34,-12.3
6440,18,200,-3.3
6441,18,192.33,-3.9
6442,18,190,-1.1
6443,18,180,-2.5
6444,18,172.65,-5.7
6445,18,165.14,-57.3
6446,18,137,-80
6447,18,135.14,-20.8
6448,18,133.67,-0.8
6449,18,130.52,-19.3
6450,18,122.86,-2.7
6451,18,122.03,-15
6452,18,122,-20
6453,18,113.7,-21
6454,18,110.7,-25
6455,18,106.8,-124
6456,18,106.37,-25
6457,18,105.4,-25
6458,18,105.14,-31.1
6459,18,105,-11
6460,18,104.53,-5
6461,18,103.9,-120
6462,18,103.7,-25
6463,18,103.14,-26.4
6464,18,103,-167
6465,18,101.8,-56
6466,18,100.12,-1
6467,18,100.09,-1
6468,18,100.03,-25
6469,18,100,-204.5
6470,18,99.3,-38.7
6471,18,99,-1.5
6472,18,98.4,-25
6473,18,97.03,-133.5
6474,18,96.41,-25
6475,18,96,-200
6476,18,95.03,-25
6477,18,94.52,-40
6478,18,90,-37
6479,18,85,-48.4
6480,18,84,-1
6481,18,83.41,-25
6482,18,83,-50
6483,18,77.33,-0.1
6484,18,75,-39
6485,18,74.99,-81
6486,18,69.99,-35
6487,18,69.98,-20
6488,18,69,-100
6489,18,67,-147.9
6490,18,65.26,-18
6491,18,60,-59.5
6492,18,58.74,-19.5
6493,18,52.33,-1.4
6494,18,37,-60
6495,18,34.53,-3.1
6496,18,17.7,-50
6497,18,12.4,-50
6498,18,5,-80
6499,18,2,-44
6500,18,1,-0.2
6501,18,0.01,-10
6502,18,0,-30.3
6503,18,-282.3,-87
6504,18,-287.6,-100
6505,18,-499,-1.9
6506,18,-500,-4.8
6507,19,4000,29.2
6508,19,3000,0.2
6509,19,853,0.3
6510,19,700,7
6511,19,400,1
6512,19,325.5,6.2
6513,19,274.59,14.8
6514,19,262,148.1
6515,19,261,2453
6516,19,260,358
6517,19,259,368
6518,19,258,2806
6519,19,257.5,244
6520,19,257,1229
6521,19,256.9,459.1
6522,19,256,568
6523,19,255,2113.1
6524,19,254.2,220
6525,19,253.79,100
6526,19,253.15,100
6527,19,252.2,10
6528,19,250.52,381.6
6529,19,250,1
6530,19,248.61,85
6531,19,245.2,193.1
6532,19,245,104.9
6533,19,243.97,75
6534,19,242.2,10
6535,19,240,1051.5
6536,19,237.19,395.1
6537,19,231.6,44.7
6538,19,230.4,50
6539,19,229,45
6540,19,228,58
6541,19,222.2,10
6542,19,221,739
6543,19,220,70.2
6544,19,210,320.5
6545,19,207.72,2
6546,19,204,25
6547,19,200.5,30
6548,19,200.03,17.4
6549,19,200,101
6550,19,199.19,36
6551,19,199.09,60
6552,19,195,141
6553,19,190,179.7
6554,19,187.17,182
6555,19,184.89,59
6556,19,182.2,49.9
6557,19,181.85,15
6558,19,180.92,7.9
6559,19,179.32,370
6560,19,176.85,380
6561,19,173.47,400
6562,19,172.94,400
6563,19,170.5,51.5
6564,19,170,119.2
6565,19,168.57,355
6566,19,167.3,2.1
6567,19,166.43,128
6568,19,165.46,192
6569,19,165,23
6570,19,163.49,177
6571,19,162.96,172
6572,19,160,122.7
6573,19,159.35,196
6574,19,159.11,35.1
6575,19,158.93,175
6576,19,157.3,110
6577,19,155,50
6578,19,150,47.5
6579,19,148.67,21.5
6580,19,148.43,370
6581,19,148.32,30
6582,19,145.1,369
6583,19,145,20
6584,19,144.93,47
6585,19,144.4,25.6
6586,19,144,27
6587,19,143.44,377
6588,19,142.35,120
6589,19,141.59,6.3
6590,19,140,152
6591,19,139.34,40.1
6592,19,139,20
6593,19,138.16,50
6594,19,138.11,120
6595,19,138.1,63
6596,19,137.65,0.3
6597,19,137.4,42.4
6598,19,137.29,1
6599,19,137.02,50
6600,19,137.01,150
6601,19,136.59,64.2
6602,19,136.36,5.6
6603,19,136,76.4
6604,19,135,210.6
6605,19,134.32,85
6606,19,134.22,40
6607,19,134.15,198
6608,19,134.02,174
6609,19,133.85,390
6610,19,133.25,66
6611,19,133,39.2
6612,19,132.65,0.2
6613,19,132.49,102
6614,19,132.08,15
6615,19,131.5,14.7
6616,19,131.09,390
6617,19,130.25,4
6618,19,130.22,0.5
6619,19,130.1,11.6
6620,19,130,226.3
6621,19,129.61,5.1
6622,19,129.55,100
6623,19,128.22,40
6624,19,128,30
6625,19,127.22,25
6626,19,127.17,720
6627,19,126.9,1.5
6628,19,126.36,10.2
6629,19,126.22,52.7
6630,19,125.62,3.3
6631,19,125,99
6632,19,124.25,0.1
6633,19,123.9,1.5
6634,19,123.5,18
6635,19,122.65,0.1
6636,19,122.45,0.1
6637,19,122.15,0.2
6638,19,121.2,1.4
6639,19,120.6,407
6640,19,120,219.3
6641,19,119.78,20
6642,19,119.34,27
6643,19,116,155
6644,19,115.84,175
6645,19,115.22,47
6646,19,115,190
6647,19,114.12,35.7
6648,19,113.52,144
6649,19,113.33,142.6
6650,19,112.23,172
6651,19,112,78
6652,19,111.1,489
6653,19,111,102.8
6654,19,110.68,13
6655,19,110.25,1.9
6656,19,110.21,1.1
6657,19,110,66.5
6658,19,109.84,31.7
6659,19,109.75,87.8
6660,19,108.16,111
6661,19,108,24.4
6662,19,107.31,0.5
6663,19,106.86,185
6664,19,106.35,165
6665,19,105.5,180
6666,19,105.4,156
6667,19,105.36,9.2
6668,19,105.21,9.1
6669,19,104.97,142
6670,19,104.44,211
6671,19,104.32,132
6672,19,103.73,10
6673,19,103.33,31.5
6674,19,102.31,0.3
6675,19,102.11,176
6676,19,101.26,3.2
6677,19,101.08,23.4
6678,19,100,101.7
6679,19,99.26,163.2
6680,19,98.21,167.2
6681,19,97.71,2.7
6682,19,97.69,4.3
6683,19,97.51,5
6684,19,97.31,5.9
6685,19,97.3,143
6686,19,97.23,3.3
6687,19,96.95,10.3
6688,19,95.59,2.8
6689,19,95.41,148
6690,19,95.09,1.7
6691,19,95,93.4
6692,19,92.67,2.4
6693,19,92.5,110
6694,19,92.2,100
6695,19,92,60
6696,19,91.2,34.8
6697,19,90,70
6698,19,89.5,60
6699,19,89.02,11.4
6700,19,89,60
6701,19,88.49,7
6702,19,87.5,60
6703,19,86.5,60
6704,19,85,60
6705,19,84.6,4.2
6706,19,84.47,2.2
6707,19,84.41,8
6708,19,84.4,2.1
6709,19,84.12,8.1
6710,19,77.93,5.7
6711,19,77.57,13.6
6712,19,75.5,6.2
6713,19,75,400
6714,19,71.12,0.5
6715,19,70,82
6716,19,65.1,0.9
6717,19,58.39,4.3
6718,19,57.01,208
6719,19,53.31,1.9
6720,19,53.2,1.6
6721,19,52,2.7
6722,19,51.85,31.6
6723,19,51.71,5.7
6724,19,50.78,1.4
6725,19,50,34.4
6726,19,45.7,36.5
6727,19,45.57,50
6728,19,45.51,2.6
6729,19,45.39,1
6730,19,45.38,0.4
6731,19,44.22,1
6732,19,44.2,1
6733,19,41.64,6
6734,19,39.07,9.2
6735,19,38.98,1
6736,19,37.6,0.5
6737,19,37.2,82.6
6738,19,36.38,4
6739,19,32.55,2.3
6740,19,32.54,41.5
6741,19,32.51,0.3
6742,19,32.48,30.4
6743,19,32.37,103.5
6744,19,31,20.5
6745,19,28.55,1.3
6746,19,25.98,4.3
6747,19,20,32
6748,19,19.53,0.3
6749,19,19.45,2.5
6750,19,15,34
6751,19,13.73,29.5
6752,19,12.93,2.8
6753,19,10,32.4
6754,19,6,0.1
6755,19,5,326.4
6756,19,3,66.1
6757,19,1,1106.6
6758,19,0.2,65.6
6759,19,0.1,8.1
6760,19,0.01,184.3
6761,19,0,13998.7
6762,19,-0.01,320.2
6763,19,-0.99,15.9
6764,19,-1,294.3
6765,19,-1.29,25.4
6766,19,-2,30.4
6767,19,-5,53.3
6768,19,-5.5,670.7
6769,19,-6.47,1.9
6770,19,-6.49,4.7
6771,19,-10,184.6
6772,19,-15,0.2
6773,19,-50,100.2
6774,19,-100,102
6775,19,-499,4.1
6776,19,-500,2198.9
6777,19,4000,-22454.1
6778,19,3999,-4.8
6779,19,3950,-20.3
6780,19,3500,-0.1
6781,19,3000,-3155.2
6782,19,2000,-8
6783,19,1500,-30
6784,19,1100,-941.4
6785,19,1000,-408.2
6786,19,999,-16.6
6787,19,950,-0.1
6788,19,924,-494.4
6789,19,900,-3.5
6790,19,853,-145.9
6791,19,800,-2130.9
6792,19,777,-1.8
6793,19,700,-192.2
6794,19,650,-56.8
6795,19,501,-152.9
6796,19,500.13,-0.5
6797,19,500,-1094.6
6798,19,470.56,-4.5
6799,19,400,-470.7
6800,19,375,-581.6
6801,19,370.56,-0.4
6802,19,350,-681.1
6803,19,335.8,-6.5
6804,19,334.33,-159.6
6805,19,320,-519.2
6806,19,305.94,-6.4
6807,19,300,-743.5
6808,19,288,-3.5
6809,19,280,-1.4
6810,19,278.34,-27
6811,19,276.5,-351.9
6812,19,275,-0.4
6813,19,250,-53.5
6814,19,249.13,-0.3
6815,19,248.95,-5
6816,19,242.14,-4.4
6817,19,240,-3
6818,19,233.93,-12.7
6819,19,226,-4.2
6820,19,225,-0.2
6821,19,205.94,-6.4
6822,19,200,-3.5
6823,19,191.55,-60.9
6824,19,190,-1
6825,19,180,-2.5
6826,19,161.55,-22
6827,19,148.32,-20
6828,19,148.06,-1
6829,19,143.63,-8.9
6830,19,140.63,-8.7
6831,19,138.91,-3.3
6832,19,138.63,-8.7
6833,19,137,-100
6834,19,136.63,-8.7
6835,19,134.75,-15
6836,19,133.4,-66
6837,19,133,-102
6838,19,131.55,-33.2
6839,19,131.5,-21
6840,19,131.4,-15
6841,19,131,-292
6842,19,129.55,-27.9
6843,19,128.9,-46
6844,19,127,-200
6845,19,123.4,-25
6846,19,122.3,-1
6847,19,122.29,-1
6848,19,122,-55
6849,19,121.6,-28
6850,19,116.4,-25
6851,19,115,-25
6852,19,109.75,-132.3
6853,19,101.47,-10
6854,19,100,-3.9
6855,19,99,-51.5
6856,19,94.52,-40
6857,19,90,-34
6858,19,88.8,-33.8
6859,19,86,-1.3
6860,19,85,-48.4
6861,19,83,-147.5
6862,19,75,-39
6863,19,74.99,-81
6864,19,69.99,-35
6865,19,69.98,-20
6866,19,69,-100
6867,19,60,-7.7
6868,19,53,-60
6869,19,41.19,-3.4
6870,19,30.4,-50
6871,19,29,-50
6872,19,5,-80
6873,19,2,-44
6874,19,1,-0.3
6875,19,0,-20
6876,19,-269.6,-75
6877,19,-271,-100
6878,19,-499,-1.9
6879,19,-500,-4.2
6880,20,4000,29.3
6881,20,3000,0.8
6882,20,853,0.3
6883,20,400,1
6884,20,365,6.2
6885,20,313.21,7.4
6886,20,301.3,30
6887,20,291.3,10
6888,20,281.3,10
6889,20,271.3,10
6890,20,262,148.1
6891,20,261,2227
6892,20,260,361
6893,20,259,371
6894,20,258,2810
6895,20,257.5,366
6896,20,257,1249
6897,20,256.9,459.1
6898,20,256,627.3
6899,20,255.6,50
6900,20,255,2061.9
6901,20,254.2,220
6902,20,253.79,101
6903,20,253.15,101
6904,20,251.54,383.3
6905,20,251.3,10
6906,20,248.61,85.7
6907,20,245.2,167.5
6908,20,245,89.7
6909,20,243.97,75
6910,20,241.3,10
6911,20,240,2161.8
6912,20,237.19,396.9
6913,20,231.6,44.7
6914,20,231.3,10
6915,20,229,45
6916,20,228,58
6917,20,224,25
6918,20,221.3,10
6919,20,221,740
6920,20,220,76.2
6921,20,211.3,10
6922,20,210,395.3
6923,20,207.72,2
6924,20,201.3,50.4
6925,20,200.08,36
6926,20,200.03,17.4
6927,20,200,101
6928,20,199.98,60
6929,20,195,124
6930,20,190,155.4
6931,20,187.17,182
6932,20,184.89,59
6933,20,181.85,15
6934,20,180.92,7.9
6935,20,179.32,370
6936,20,178.09,2.1
6937,20,177.44,29.8
6938,20,176.85,380
6939,20,176.1,50
6940,20,173.47,400
6941,20,173.15,50
6942,20,173.14,75
6943,20,172.94,400
6944,20,172.76,373
6945,20,172.52,1.5
6946,20,171.43,111
6947,20,170.1,25.6
6948,20,170,36
6949,20,169.81,30
6950,20,168.57,355
6951,20,167.67,40.1
6952,20,166.51,130
6953,20,166.43,100
6954,20,166.14,18.9
6955,20,165.31,378
6956,20,165.09,195
6957,20,165,23
6958,20,164.22,46
6959,20,163.56,179
6960,20,163.13,174
6961,20,162.9,41.3
6962,20,160,132.7
6963,20,158.92,377
6964,20,158.23,4
6965,20,158.22,5.1
6966,20,157.6,11.6
6967,20,157.43,0.4
6968,20,157.3,110
6969,20,156.58,1
6970,20,156.15,201
6971,20,156,157.6
6972,20,155.99,174
6973,20,155.22,584.3
6974,20,155,64.4
6975,20,154.71,0.4
6976,20,153.22,51.9
6977,20,153.02,5
6978,20,152.99,6.9
6979,20,152.22,0.5
6980,20,150,47.5
6981,20,149.71,0.1
6982,20,148.4,16.9
6983,20,148,54.4
6984,20,147.67,27
6985,20,145.1,369
6986,20,145,20
6987,20,144.93,47
6988,20,144,27
6989,20,142.35,120
6990,20,141.47,35.7
6991,20,140,152
6992,20,139.5,33.5
6993,20,139,20
6994,20,138.34,50
6995,20,138.11,120
6996,20,138.1,63
6997,20,137.73,87.8
6998,20,136.36,5.6
6999,20,136,7.6
7000,20,135.8,1.2
7001,20,135,211.6
7002,20,134.24,85
7003,20,134.22,40
7004,20,133.85,390
7005,20,133.4,1.1
7006,20,133.25,66
7007,20,132.49,102
7008,20,132.35,9.1
7009,20,132.08,15
7010,20,131.3,1.1
7011,20,131.09,390
7012,20,130.22,0.5
7013,20,130,229.7
7014,20,128.51,9.3
7015,20,128.22,40
7016,20,128,76
7017,20,127.8,1.2
7018,20,127.22,25
7019,20,127.17,720
7020,20,126.68,0.7
7021,20,126.36,10.2
7022,20,126.22,21
7023,20,125.28,31.9
7024,20,125,200
7025,20,121.7,9.2
7026,20,121.68,0.4
7027,20,120.71,409.3
7028,20,120.58,10
7029,20,120.5,1
7030,20,120,294.6
7031,20,119.85,20
7032,20,119.39,383
7033,20,116.68,4.7
7034,20,116,169
7035,20,115.84,178
7036,20,115.22,47
7037,20,115,196.2
7038,20,113.52,148
7039,20,113.4,3.7
7040,20,113.33,150.7
7041,20,113.11,5.3
7042,20,112.99,6.7
7043,20,112.98,14.2
7044,20,112.2,180
7045,20,112,78
7046,20,111.3,99.5
7047,20,111.1,488
7048,20,111,104.9
7049,20,110,66.5
7050,20,108.34,113
7051,20,108,24.5
7052,20,107.28,189
7053,20,106.35,170
7054,20,106.01,0.2
7055,20,105.5,180
7056,20,105.4,157
7057,20,104.97,145
7058,20,104.31,213
7059,20,104.24,136
7060,20,103.33,31.7
7061,20,102.11,181
7062,20,101.08,23.5
7063,20,100,92.2
7064,20,98.35,165.1
7065,20,98.26,7.2
7066,20,98.17,8
7067,20,98.16,168.9
7068,20,98.11,4.2
7069,20,98.01,2.5
7070,20,97.3,145
7071,20,95.41,150
7072,20,95,90.1
7073,20,93.14,188
7074,20,92.67,2.4
7075,20,92.5,110
7076,20,92,60
7077,20,90.68,14.3
7078,20,90.19,5.7
7079,20,90,70
7080,20,89.5,60
7081,20,89.02,11.6
7082,20,89,60
7083,20,88.49,7
7084,20,87.5,60
7085,20,86.5,60
7086,20,85,60
7087,20,82.89,0.5
7088,20,75.38,0.8
7089,20,75,400
7090,20,70,90
7091,20,67.75,4.3
7092,20,64.76,33.9
7093,20,61.96,2.4
7094,20,61.89,1.3
7095,20,60.47,5.4
7096,20,60.34,2.7
7097,20,60.31,31.9
7098,20,58.78,1.3
7099,20,56.3,46.5
7100,20,52.9,3.2
7101,20,52.86,50
7102,20,52.85,1
7103,20,52.76,0.4
7104,20,51.41,0.8
7105,20,51.24,1
7106,20,50,34.3
7107,20,48.22,6
7108,20,45.15,1
7109,20,45.14,10.9
7110,20,43.76,0.5
7111,20,42.24,4
7112,20,37.78,1.6
7113,20,37.76,0.4
7114,20,37.72,27.7
7115,20,37.68,1.7
7116,20,37.67,3.9
7117,20,37.65,12.6
7118,20,37.59,73.3
7119,20,33.1,1.1
7120,20,31,17.3
7121,20,30.08,5.4
7122,20,22.68,0.7
7123,20,22.55,2.5
7124,20,20,32
7125,20,15.66,14.8
7126,20,15,26.7
7127,20,10,73.6
7128,20,6,0.1
7129,20,5,510
7130,20,3,66
7131,20,1,950.8
7132,20,0.2,52.7
7133,20,0.1,7.1
7134,20,0.01,135.2
7135,20,0,11755.3
7136,20,-0.01,245.2
7137,20,-0.99,2.2
7138,20,-1,320.6
7139,20,-1.51,13.3
7140,20,-2,30.9
7141,20,-5,36.5
7142,20,-5.5,526.9
7143,20,-7.52,3.1
7144,20,-10,65.9
7145,20,-50,100
7146,20,-100,206
7147,20,-499,0.8
7148,20,-500,1233.1
7149,20,4000,-23495.4
7150,20,3999,-4.8
7151,20,3950,-22
7152,20,3500,-0.1
7153,20,3000,-3528.2
7154,20,2000,-8
7155,20,1500,-30
7156,20,1100,-1163.5
7157,20,1000,-462.2
7158,20,999,-15.9
7159,20,950,-0.2
7160,20,936.78,-491.2
7161,20,900,-3.6
7162,20,853,-154.6
7163,20,802,-9
7164,20,800,-2369.2
7165,20,777,-1.8
7166,20,700,-194.8
7167,20,650,-64.4
7168,20,600,-0.1
7169,20,553,-14
7170,20,501,-161.5
7171,20,500.13,-0.5
7172,20,500,-1284.7
7173,20,444.97,-4.4
7174,20,434.27,-0.3
7175,20,400,-512.3
7176,20,375,-592.9
7177,20,368.94,-159.2
7178,20,364.44,-6.5
7179,20,350,-781.2
7180,20,344.97,-0.5
7181,20,334.91,-7.1
7182,20,320,-506.6
7183,20,316,-346.7
7184,20,300,-750.3
7185,20,288,-3.6
7186,20,280.52,-26.2
7187,20,280,-1.7
7188,20,276.9,-0.3
7189,20,276.15,-5
7190,20,275,-0.3
7191,20,268.18,-4.4
7192,20,259.37,-12
7193,20,250,-59.2
