bid_datetime_beginning_utc,bid_datetime_beginning_ept,unit_code,bid_slope_flag,mw1,mw2,mw3,mw4,mw5,mw6,mw7,mw8,mw9,mw10,mw11,mw12,mw13,mw14,mw15,mw16,mw17,mw18,mw19,mw20,bid1,bid2,bid3,bid4,bid5,bid6,bid7,bid8,bid9,bid10,bid11,bid12,bid13,bid14,bid15,bid16,bid17,bid18,bid19,bid20,no_load_cost,cold_start_cost,inter_start_cost,hot_start_cost,max_daily_starts,min_runtime,max_ecomax,min_ecomax,avg_ecomax,max_ecomin,min_ecomin,avg_ecomin
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAIHDAYLABgLMjAyMjEwMg,True,46.00,,,,,,,,,,,,,,,,,,,,36.00,,,,,,,,,,,,,,,,,,,,0.00,1000.00,1000.00,1000.00,6,1.00,46.00,46.00,46.00,46.00,46.00,46.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAIHDAYLARgLMTQwMzEwMQ,True,5.00,,,,,,,,,,,,,,,,,,,,-13.99,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,6,1.00,21.50,21.50,21.50,0.00,0.00,0.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAIHDAYNDhgNMzcxMjEwMQ,True,,22.00,53.50,,,,,,,,,,,,,,,,,,,33.65,36.69,,,,,,,,,,,,,,,,,,312.87,60.17,60.17,60.17,6,1.00,53.50,53.50,53.50,22.00,22.00,22.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAIHDAYNDxgNMzcxMjEwMg,True,,22.00,53.50,,,,,,,,,,,,,,,,,,,36.06,37.04,,,,,,,,,,,,,,,,,,240.67,60.17,60.17,60.17,6,1.00,53.50,53.50,53.50,22.00,22.00,22.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAIHDAYOBBgNMzcxMjEwNQ,True,,22.00,53.50,,,,,,,,,,,,,,,,,,,35.90,37.15,,,,,,,,,,,,,,,,,,240.67,60.17,60.17,60.17,6,1.00,53.50,53.50,53.50,22.00,22.00,22.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAIHDAYOBhgNMzcxMjEwMw,True,,22.00,53.50,,,,,,,,,,,,,,,,,,,34.17,38.12,,,,,,,,,,,,,,,,,,312.87,60.17,60.17,60.17,6,1.00,53.50,53.50,53.50,22.00,22.00,22.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAIHDAYOBxgNMzcxMjEwNA,True,,22.00,53.50,,,,,,,,,,,,,,,,,,,35.51,35.97,,,,,,,,,,,,,,,,,,240.67,60.17,60.17,60.17,6,1.00,53.50,53.50,53.50,22.00,22.00,22.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAIHDAYPARgAMDUxMjEwMg,True,,30.00,44.00,,,,,,,,,,,,,,,,,,,203.47,205.22,,,,,,,,,,,,,,,,,,2474.99,1697.37,1697.37,1697.37,4,1.00,44.00,44.00,44.00,33.00,33.00,33.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAIHDAYPDhgAMDk5MjEwNA,True,44.30,,,,,,,,,,,,,,,,,,,,310.88,,,,,,,,,,,,,,,,,,,,0.00,709.17,709.17,709.17,6,1.00,44.30,44.30,44.30,44.30,44.30,44.30
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAIHDAYPDxgAMDk5MjEwNQ,True,45.00,,,,,,,,,,,,,,,,,,,,310.83,,,,,,,,,,,,,,,,,,,,0.00,709.17,709.17,709.17,6,1.00,45.00,45.00,45.00,45.00,45.00,45.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAIKAwELBAIMOS4xMDI3MTExMA,True,476.90,690.30,911.20,1262.00,,,,,,,,,,,,,,,,,8.15,8.30,8.45,8.70,,,,,,,,,,,,,,,,,1679.28,11248.89,9022.36,6691.79,1,24.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAILAAUBBg4NMi41Mzg5MzEwMQ,True,69.00,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,2,1.00,47.50,47.50,47.50,0.00,0.00,0.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAILAAUBBgQLOC4xMDUwMjIxNQ,True,,25.00,48.90,51.10,,,,,,,,,,,,,,,,,,38.62,46.94,46.94,,,,,,,,,,,,,,,,,379.40,62.39,62.39,62.39,6,1.00,46.90,46.90,46.90,25.00,25.00,25.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMAAwINGAMJMDEwMjgw,True,,270.00,302.50,,,,,,,,,,,,,,,,,,,40.87,41.05,,,,,,,,,,,,,,,,,,6569.58,9640.78,3505.23,3505.23,2,6.00,212.50,212.50,212.50,180.00,180.00,180.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMAAwUOGAcIMTAwMTAx,True,,99.00,163.00,223.00,331.00,341.00,465.00,603.00,604.00,654.00,,,,,,,,,,,,32.27,33.39,34.44,41.01,44.15,46.78,66.26,79.52,79.52,,,,,,,,,,,821.79,9388.91,4095.64,2842.27,1,12.00,654.00,654.00,654.00,99.00,99.00,99.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMBAQ4OBAcJLjg1MDgyMTA1,True,,5.00,27.30,49.50,71.80,94.00,,,,,,,,,,,,,,,,31.29,32.14,32.98,33.83,34.68,,,,,,,,,,,,,,,773.40,4063.02,4063.02,4063.02,2,1.00,82.00,82.00,82.00,5.00,5.00,5.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMBAQ4OBAcLLjg1MDgyMTA2,True,,5.00,27.30,49.50,71.80,94.00,,,,,,,,,,,,,,,,31.29,32.14,32.98,33.83,34.68,,,,,,,,,,,,,,,775.97,4103.62,4103.62,4103.62,2,1.00,82.00,82.00,82.00,5.00,5.00,5.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMBAQ4OBAYBLjg1MDgyMTA0,True,,5.00,27.30,49.50,71.80,94.00,,,,,,,,,,,,,,,,31.29,32.14,32.98,33.83,34.68,,,,,,,,,,,,,,,775.97,4103.62,4103.62,4103.62,2,1.00,82.00,82.00,82.00,5.00,5.00,5.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMBAQ4OBAYLLjg1MDgyMTAx,True,,5.00,27.30,49.50,71.80,94.00,,,,,,,,,,,,,,,,31.29,32.14,32.98,33.83,34.68,,,,,,,,,,,,,,,775.43,4103.62,4103.62,4103.62,2,1.00,82.00,82.00,82.00,5.00,5.00,5.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMBAQ4OBAYNLjg1MDgyMTAy,True,,5.00,27.30,49.50,71.80,94.00,,,,,,,,,,,,,,,,31.29,32.14,32.98,33.83,34.68,,,,,,,,,,,,,,,773.40,4063.02,4063.02,4063.02,2,1.00,82.00,82.00,82.00,5.00,5.00,5.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMBAQ4OBAYPLjg1MDgyMTAz,True,,5.00,27.30,49.50,71.80,94.00,,,,,,,,,,,,,,,,31.29,32.14,32.98,33.83,34.68,,,,,,,,,,,,,,,775.97,4103.62,4103.62,4103.62,2,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMBBwcABgEJMC44ODEyMjEwMQ,True,,10.00,40.00,70.00,120.00,135.00,,,,,,,,,,,,,,,,49.15,49.61,50.06,50.83,51.06,,,,,,,,,,,,,,,1190.43,6349.28,6349.28,6349.28,4,2.00,124.00,124.00,124.00,97.00,97.00,97.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMBBwcABgEJMi44ODEyMjEwMg,True,,10.00,40.00,70.00,120.00,135.00,,,,,,,,,,,,,,,,49.15,49.61,50.06,50.83,51.06,,,,,,,,,,,,,,,1190.43,25228.12,25228.12,25228.12,4,2.00,124.00,124.00,124.00,97.00,97.00,97.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMBBwcABgEJMy44ODEyMjEwMw,True,,10.00,40.00,70.00,120.00,135.00,,,,,,,,,,,,,,,,49.15,49.61,50.06,50.83,51.06,,,,,,,,,,,,,,,1190.43,16841.12,16841.12,16841.12,4,2.00,124.00,124.00,124.00,97.00,97.00,97.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMBBwcABgEJNC44ODEyMjEwNA,True,,55.00,85.00,,,,,,,,,,,,,,,,,,,50.14,50.46,,,,,,,,,,,,,,,,,,591.53,1980.41,1980.41,1980.41,4,4.00,82.00,82.00,82.00,55.00,55.00,55.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMBBwcABgEJNi44ODEyMjEwNg,True,,55.00,85.00,,,,,,,,,,,,,,,,,,,50.14,50.46,,,,,,,,,,,,,,,,,,591.53,1848.05,1848.05,1848.05,4,4.00,82.00,82.00,82.00,55.00,55.00,55.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMBBwcABgEJNS44ODEyMjEwNQ,True,,55.00,85.00,,,,,,,,,,,,,,,,,,,50.14,50.46,,,,,,,,,,,,,,,,,,591.53,1329.04,1329.04,1329.04,4,4.00,82.00,82.00,82.00,55.00,55.00,55.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMBBwcABgEJNy44ODEyMjEwNw,True,,55.00,85.00,,,,,,,,,,,,,,,,,,,50.14,50.46,,,,,,,,,,,,,,,,,,591.53,2738.11,2738.11,2738.11,4,4.00,82.00,82.00,82.00,55.00,55.00,55.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMBBwcABgEKMC44ODE0MDEwMw,True,,140.00,180.00,220.00,240.00,268.00,,,,,,,,,,,,,,,,35.96,36.97,37.99,38.49,39.20,,,,,,,,,,,,,,,1585.32,162625.55,104667.43,104667.43,2,8.00,268.00,268.00,268.00,240.00,240.00,240.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMBBwcABgEKMS44ODE0MDEwNA,True,,180.00,220.00,240.00,260.00,268.00,,,,,,,,,,,,,,,,36.97,37.99,38.49,39.00,39.20,,,,,,,,,,,,,,,1585.32,162625.55,104667.43,104667.43,2,8.00,268.00,268.00,268.00,180.00,180.00,180.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMHAwUOBgIWMTAxMDAxMDI,True,,150.00,295.00,300.30,305.50,310.80,316.00,550.00,551.00,591.00,,,,,,,,,,,,24.41,25.53,26.07,27.11,31.18,33.75,43.11,51.91,51.91,,,,,,,,,,,919.67,3499.64,3469.09,2371.02,1,8.00,254.00,254.00,254.00,150.00,150.00,150.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMHBQMBBgYOMy44MDEwMDEwMQ,True,,35.00,49.00,49.10,59.00,,,,,,,,,,,,,,,,,34.84,35.30,62.06,62.06,,,,,,,,,,,,,,,,230.77,29.91,29.91,29.91,3,6.00,59.00,59.00,59.00,38.00,38.00,38.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMKBQcABAABLjg1MDEwMTA5,True,,3.00,8.00,14.00,,,,,,,,,,,,,,,,,,235.43,261.57,292.93,,,,,,,,,,,,,,,,,1753.88,610.80,610.80,610.80,2,2.00,14.00,14.00,14.00,3.00,3.00,3.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMKBQcABAAJLjg1MDcwMTA0,True,,3.00,7.00,11.00,15.00,,,,,,,,,,,,,,,,,54.35,60.53,66.71,82.89,,,,,,,,,,,,,,,,500.14,25.45,25.45,25.45,2,1.00,15.00,15.00,15.00,3.00,3.00,3.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMKBQcABAANLjg1MDEwMTEw,True,,3.00,8.00,13.00,,,,,,,,,,,,,,,,,,236.79,262.93,289.06,,,,,,,,,,,,,,,,,1753.88,610.80,610.80,610.80,2,2.00,13.00,13.00,13.00,3.00,3.00,3.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMKBQcABAAPLjg1MDEwMTEx,True,,3.00,8.00,13.00,,,,,,,,,,,,,,,,,,238.71,264.85,290.98,,,,,,,,,,,,,,,,,1753.88,610.80,610.80,610.80,2,2.00,13.00,13.00,13.00,3.00,3.00,3.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMKBQcABAEJLjg1MDEwMTE0,True,,3.00,8.00,14.00,,,,,,,,,,,,,,,,,,231.31,257.44,288.80,,,,,,,,,,,,,,,,,1753.88,610.80,610.80,610.80,2,2.00,14.00,14.00,14.00,3.00,3.00,3.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMKBQcABAMBLjg1MDcwMTAz,True,,3.00,7.00,11.00,15.00,,,,,,,,,,,,,,,,,59.35,65.53,71.71,87.89,,,,,,,,,,,,,,,,500.14,25.45,25.45,25.45,2,1.00,15.00,15.00,15.00,3.00,3.00,3.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMKBQcABAMNLjg1MDcwMTAx,True,,10.00,30.00,50.00,70.00,,,,,,,,,,,,,,,,,56.85,62.46,68.07,78.68,,,,,,,,,,,,,,,,2009.81,84.84,84.84,84.84,2,2.00,60.00,60.00,60.00,10.00,10.00,10.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMKBQcABAMPLjg1MDcwMTAy,True,,3.00,6.00,9.00,13.00,,,,,,,,,,,,,,,,,55.44,58.56,61.67,73.82,,,,,,,,,,,,,,,,365.67,118.78,118.78,118.78,2,2.00,13.00,13.00,13.00,3.00,3.00,3.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMLBwQLBw8IMi41MjQ5MjEwMQ,True,1.50,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,12,1.00,1.60,1.60,1.60,0.00,0.00,0.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAMLBwQLBwEBMy40MDA3MDEwNg,True,,60.00,109.80,,,,,,,,,,,,,,,,,,,180.01,180.49,,,,,,,,,,,,,,,,,,6300.90,651.09,651.09,651.09,6,1.00,109.80,109.80,109.80,60.00,60.00,60.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAoFDQcBAAYAMi44NTE4MDEwMQ,True,,245.20,402.00,402.10,476.80,,,,,,,,,,,,,,,,,15.88,16.05,22.48,22.48,,,,,,,,,,,,,,,,0.00,7010.62,5237.95,4291.24,3,6.00,476.80,476.80,476.80,245.20,245.20,245.20
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAoFDQcBAwAJOS45NjkyOTAwMQ,True,,1.00,20.00,,,,,,,,,,,,,,,,,,,-55.08,-55.08,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,1000,0.10,0.00,0.00,0.00,0.00,0.00,0.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAQFAgcJAAQKMi4zMTM3MDEwMQ,True,,525.00,650.00,1042.50,1042.60,1043.60,1091.00,1092.00,1093.00,1094.00,,,,,,,,,,,,11.44,12.59,16.17,43.22,43.22,43.22,43.22,43.22,43.22,,,,,,,,,,,0.00,0.00,0.00,0.00,3,4.00,1094.00,1094.00,1094.00,525.00,525.00,525.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAUDDQ4ABwYBOC42MDE0MDEwMQ,True,,140.00,280.00,379.80,479.50,554.30,629.10,679.00,680.00,761.00,,,,,,,,,,,,22.75,23.55,24.11,24.68,26.00,26.89,29.96,36.46,36.46,,,,,,,,,,,940.29,7684.16,7043.38,1712.36,1,8.00,761.00,761.00,761.00,140.00,140.00,140.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AAUHAgcKBgUWNTEzMDAxMDE,True,207.50,257.30,257.40,267.20,267.30,414.50,530.90,531.00,550.80,550.90,628.90,816.70,816.80,,,,,,,,29.72,29.74,29.74,29.75,29.75,29.81,29.87,29.87,29.88,129.88,129.91,130.00,130.00,,,,,,,,1364.83,15964.14,11139.81,6311.66,3,16.00,805.30,805.30,805.30,414.50,414.50,414.50
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4LDwcWODk1MDAxMDE,True,,165.00,165.10,270.50,270.60,270.70,270.80,327.00,327.10,332.00,332.10,338.10,338.20,365.00,,,,,,,,8.07,8.07,12.23,12.23,12.24,17.95,18.34,18.35,18.38,78.48,78.52,110.52,110.71,,,,,,,1724.39,2758.46,2151.36,1907.61,2,6.00,338.00,338.00,338.00,165.00,165.00,165.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4LDwEWODk1MDAxMDU,True,,165.00,165.10,270.50,270.60,270.70,270.80,327.00,327.10,332.00,332.10,338.10,338.20,365.00,,,,,,,,8.66,8.66,11.98,11.99,11.99,17.51,17.91,17.91,17.94,78.04,78.09,110.09,110.27,,,,,,,1582.76,2783.46,2176.36,1932.61,2,6.00,338.00,338.00,338.00,165.00,165.00,165.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4LDwMWODk1MDAxMDQ,True,,165.00,165.10,270.50,270.60,270.70,270.80,327.00,327.10,332.00,332.10,338.10,338.20,365.00,,,,,,,,8.66,8.66,11.98,11.99,11.99,17.51,17.91,17.91,17.94,78.04,78.09,110.09,110.27,,,,,,,1582.76,2758.46,2151.36,1907.61,2,6.00,338.00,338.00,338.00,165.00,165.00,165.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4LDwUWODk1MDAxMDI,True,,165.00,165.10,270.50,270.60,270.70,270.80,327.00,327.10,332.00,332.10,338.10,338.20,365.00,,,,,,,,8.07,8.07,12.23,12.23,12.24,17.95,18.34,18.35,18.38,78.48,78.52,110.52,110.71,,,,,,,1724.39,2783.46,2176.36,1932.61,2,6.00,338.00,338.00,338.00,165.00,165.00,165.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4NDw8WODk0MTIxMDQ,True,60.00,78.00,79.00,80.00,81.00,85.00,86.00,88.00,,,,,,,,,,,,,108.15,116.54,117.01,117.48,117.94,119.81,120.27,121.21,,,,,,,,,,,,,651.53,897.32,897.32,897.32,2,2.00,86.00,86.00,86.00,86.00,86.00,86.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4NDwEWODk0MTIxMDM,True,60.00,77.00,79.00,80.00,81.00,85.00,86.00,88.00,,,,,,,,,,,,,108.31,116.30,117.24,117.71,118.17,120.05,120.52,121.46,,,,,,,,,,,,,648.59,896.63,896.63,896.63,2,2.00,86.00,86.00,86.00,86.00,86.00,86.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4NDwMWODk0MTIxMDI,True,60.00,77.00,79.00,80.00,81.00,85.00,86.00,88.00,,,,,,,,,,,,,88.24,96.24,97.19,97.66,98.13,100.01,100.48,101.42,,,,,,,,,,,,,648.12,897.32,897.32,897.32,2,2.00,86.00,86.00,86.00,86.00,86.00,86.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4NDwUWODk0MTIxMDE,True,60.00,77.00,78.00,79.00,81.00,85.00,86.00,87.00,,,,,,,,,,,,,88.26,96.24,96.71,97.18,98.12,100.00,100.47,100.94,,,,,,,,,,,,,622.12,895.69,895.69,895.69,2,2.00,86.00,86.00,86.00,86.00,86.00,86.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4OAA8WODcwNTMxMDE,True,13.00,,,,,,,,,,,,,,,,,,,,295.62,,,,,,,,,,,,,,,,,,,,0.00,215.98,215.98,215.98,12,1.00,12.00,12.00,12.00,12.00,12.00,12.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4OAAEWODcwNDMxMDE,True,13.00,,,,,,,,,,,,,,,,,,,,295.62,,,,,,,,,,,,,,,,,,,,0.00,215.98,215.98,215.98,12,1.00,12.00,12.00,12.00,12.00,12.00,12.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4OBA8WODkxODIxMDI,True,,164.00,184.00,,,,,,,,,,,,,,,,,,,36.14,37.74,,,,,,,,,,,,,,,,,,1308.91,10269.89,10269.89,10269.89,2,6.00,177.00,177.00,177.00,168.00,168.00,168.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4OBAEWODkxODIxMDE,True,,143.00,203.00,,,,,,,,,,,,,,,,,,,89.46,94.26,,,,,,,,,,,,,,,,,,1895.13,10269.89,10269.89,10269.89,2,4.00,195.00,195.00,195.00,146.00,146.00,146.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4OBgcWODk0MTIxMDU,True,60.00,78.00,79.00,80.00,82.00,86.00,89.00,,,,,,,,,,,,,,128.27,136.71,137.18,137.64,138.58,140.46,141.86,,,,,,,,,,,,,,661.37,897.32,897.32,897.32,2,2.00,86.00,86.00,86.00,86.00,86.00,86.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4OBgEWODkxNjAxMDI,True,,160.00,160.10,270.00,270.10,272.00,272.10,323.50,323.60,325.50,325.60,333.60,333.70,365.00,,,,,,,,6.38,6.39,9.46,9.46,9.51,16.38,16.74,16.74,16.76,86.01,86.06,112.06,112.28,,,,,,,1208.85,2709.22,2280.48,1941.12,2,6.00,340.40,340.40,340.40,160.00,160.00,160.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4OBgMWODkxNjAxMDE,True,,160.00,160.10,270.00,270.10,272.00,272.10,323.50,323.60,325.50,325.60,333.60,333.70,365.00,,,,,,,,6.38,6.39,9.46,9.46,9.51,16.38,16.74,16.74,16.76,86.01,86.06,112.06,112.28,,,,,,,1208.85,2684.22,2255.48,1916.12,2,6.00,340.40,340.40,340.40,160.00,160.00,160.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4OBgUWODk0MTIxMDY,True,60.00,78.00,79.00,80.00,81.00,86.00,88.00,,,,,,,,,,,,,,128.09,136.70,137.18,137.66,138.14,140.53,141.49,,,,,,,,,,,,,,658.21,897.32,897.32,897.32,2,2.00,86.00,86.00,86.00,86.00,86.00,86.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4OBQcWODkxODIxMDM,True,,141.00,199.00,,,,,,,,,,,,,,,,,,,90.30,94.94,,,,,,,,,,,,,,,,,,1895.13,10269.89,10269.89,10269.89,2,4.00,192.00,192.00,192.00,144.00,144.00,144.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4OBQMWODkxODIxMDU,True,,143.00,202.00,,,,,,,,,,,,,,,,,,,97.46,102.18,,,,,,,,,,,,,,,,,,1308.91,10269.89,10269.89,10269.89,2,4.00,194.00,194.00,194.00,146.00,146.00,146.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4OBQUWODkxODIxMDQ,True,,164.00,184.00,,,,,,,,,,,,,,,,,,,99.14,100.74,,,,,,,,,,,,,,,,,,1308.91,10269.89,10269.89,10269.89,2,6.00,177.00,177.00,177.00,168.00,168.00,168.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4OBwcWODcxMTIxMDE,True,1.00,28.80,28.90,29.90,,,,,,,,,,,,,,,,,25.21,25.61,25.91,88.64,,,,,,,,,,,,,,,,,288.99,2220.76,2220.76,2220.76,6,1.00,28.90,28.90,28.90,28.80,28.80,28.80
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4OBwEWODcxMTIxMDQ,True,1.00,30.00,59.00,60.00,,,,,,,,,,,,,,,,,29.91,30.31,30.61,93.55,,,,,,,,,,,,,,,,,286.44,2220.76,2220.76,2220.76,6,1.00,59.00,59.00,59.00,30.00,30.00,30.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4OBwMWODcxMTIxMDM,True,1.00,30.00,59.00,60.00,,,,,,,,,,,,,,,,,29.96,30.37,30.67,93.62,,,,,,,,,,,,,,,,,282.69,2220.76,2220.76,2220.76,6,1.00,59.00,59.00,59.00,30.00,30.00,30.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ4OBwUWODcxMTIxMDI,True,1.00,29.00,29.10,30.10,,,,,,,,,,,,,,,,,25.23,25.64,25.93,88.66,,,,,,,,,,,,,,,,,290.22,2220.76,2220.76,2220.76,6,1.00,29.10,29.10,29.10,29.00,29.00,29.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ8LAg8WODk0NjIxMDM,True,95.00,151.00,180.00,,,,,,,,,,,,,,,,,,49.37,51.36,54.36,,,,,,,,,,,,,,,,,,2746.91,6983.65,6983.65,6983.65,4,2.00,172.00,172.00,172.00,105.00,105.00,105.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ8LAgEWODk0NjIxMDI,True,95.00,151.00,180.00,,,,,,,,,,,,,,,,,,49.39,51.38,54.38,,,,,,,,,,,,,,,,,,2748.50,6983.65,6983.65,6983.65,4,2.00,172.00,172.00,172.00,105.00,105.00,105.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQ8LAgMWODk0NjIxMDE,True,95.00,151.00,180.00,,,,,,,,,,,,,,,,,,49.72,51.71,54.71,,,,,,,,,,,,,,,,,,2697.86,6983.65,6983.65,6983.65,4,2.00,172.00,172.00,172.00,105.00,105.00,105.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQENBA8WODYxNTIxMzE,True,49.10,,,,,,,,,,,,,,,,,,,,398.38,,,,,,,,,,,,,,,,,,,,7130.62,10015.46,10015.46,10015.46,6,1.00,49.10,49.10,49.10,49.10,49.10,49.10
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQENBQcWODYxNTIxMzI,True,50.80,,,,,,,,,,,,,,,,,,,,403.25,,,,,,,,,,,,,,,,,,,,6885.13,10015.46,10015.46,10015.46,6,1.00,50.80,50.80,50.80,50.80,50.80,50.80
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQENBQMWODYxNTIxMzQ,True,22.90,,,,,,,,,,,,,,,,,,,,323.32,,,,,,,,,,,,,,,,,,,,9857.51,10015.46,10015.46,10015.46,6,1.00,22.90,22.90,22.90,22.90,22.90,22.90
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQENBQUWODYxNTIxMzM,True,47.90,,,,,,,,,,,,,,,,,,,,394.94,,,,,,,,,,,,,,,,,,,,7298.89,10015.46,10015.46,10015.46,6,1.00,47.90,47.90,47.90,47.90,47.90,47.90
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQEOAAcWODYxMzIxMDc,True,,90.00,175.00,,,,,,,,,,,,,,,,,,,99.02,99.04,,,,,,,,,,,,,,,,,,3822.45,4500.00,4500.00,4500.00,4,4.00,175.00,175.00,175.00,110.00,110.00,110.00
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,AgAHBQEOAAUWODYxMzIxMDg,True,,90.00,175.00,,,,,,,,,,,,,,,,,,,99.02,99.04,,,,,,,,,,,,,,,,,,3822.28,4500.00,4500.00,4500.00,4,4.00,169.00,169.00,169.00,110.00,110.00,110.00
